,range2,count2,Frequency2
150,"(9000, 9060]",36,0.6
151,"(9060, 9120]",0,0.0
152,"(9120, 9180]",16,0.26666666666666666
153,"(9180, 9240]",16,0.26666666666666666
154,"(9240, 9300]",22,0.36666666666666664
155,"(9300, 9360]",0,0.0
156,"(9360, 9420]",12,0.2
157,"(9420, 9480]",44,0.7333333333333333
158,"(9480, 9540]",0,0.0
159,"(9540, 9600]",0,0.0
160,"(9600, 9660]",119,1.9833333333333334
161,"(9660, 9720]",126,2.1
162,"(9720, 9780]",0,0.0
163,"(9780, 9840]",289,4.816666666666666
164,"(9840, 9900]",94,1.5666666666666667
165,"(9900, 9960]",325,5.416666666666667
166,"(9960, 10020]",252,4.2
167,"(10020, 10080]",238,3.966666666666667
168,"(10080, 10140]",358,5.966666666666667
169,"(10140, 10200]",210,3.5
170,"(10200, 10260]",7,0.11666666666666667
171,"(10260, 10320]",203,3.3833333333333333
172,"(10320, 10380]",159,2.65
173,"(10380, 10440]",415,6.916666666666667
174,"(10440, 10500]",171,2.85
175,"(10500, 10560]",18,0.3
176,"(10560, 10620]",12,0.2
177,"(10620, 10680]",0,0.0
178,"(10680, 10740]",144,2.4
179,"(10740, 10800]",14,0.23333333333333334
180,"(10800, 10860]",90,1.5
181,"(10860, 10920]",229,3.816666666666667
182,"(10920, 10980]",195,3.25
183,"(10980, 11040]",295,4.916666666666667
184,"(11040, 11100]",126,2.1
185,"(11100, 11160]",332,5.533333333333333
186,"(11160, 11220]",386,6.433333333333334
187,"(11220, 11280]",200,3.3333333333333335
188,"(11280, 11340]",252,4.2
189,"(11340, 11400]",154,2.566666666666667
190,"(11400, 11460]",115,1.9166666666666667
191,"(11460, 11520]",124,2.066666666666667
192,"(11520, 11580]",313,5.216666666666667
193,"(11580, 11640]",383,6.383333333333334
194,"(11640, 11700]",204,3.4
195,"(11700, 11760]",320,5.333333333333333
196,"(11760, 11820]",132,2.2
197,"(11820, 11880]",218,3.6333333333333333
198,"(11880, 11940]",191,3.183333333333333
199,"(11940, 12000]",394,6.566666666666666
200,"(12000, 12060]",201,3.35
201,"(12060, 12120]",196,3.2666666666666666
202,"(12120, 12180]",171,2.85
203,"(12180, 12240]",128,2.1333333333333333
204,"(12240, 12300]",67,1.1166666666666667
205,"(12300, 12360]",114,1.9
206,"(12360, 12420]",291,4.85
207,"(12420, 12480]",161,2.683333333333333
208,"(12480, 12540]",119,1.9833333333333334
209,"(12540, 12600]",7,0.11666666666666667
210,"(12600, 12660]",62,1.0333333333333334
211,"(12660, 12720]",112,1.8666666666666667
212,"(12720, 12780]",48,0.8
213,"(12780, 12840]",64,1.0666666666666667
214,"(12840, 12900]",10,0.16666666666666666
215,"(12900, 12960]",187,3.1166666666666667
216,"(12960, 13020]",201,3.35
217,"(13020, 13080]",3,0.05
218,"(13080, 13140]",0,0.0
219,"(13140, 13200]",3,0.05
220,"(13200, 13260]",29,0.48333333333333334
221,"(13260, 13320]",0,0.0
222,"(13320, 13380]",21,0.35
223,"(13380, 13440]",0,0.0
224,"(13440, 13500]",0,0.0
225,"(13500, 13560]",0,0.0
226,"(13560, 13620]",36,0.6
227,"(13620, 13680]",7,0.11666666666666667
228,"(13680, 13740]",142,2.3666666666666667
229,"(13740, 13800]",0,0.0
230,"(13800, 13860]",0,0.0
231,"(13860, 13920]",4,0.06666666666666667
232,"(13920, 13980]",81,1.35
233,"(13980, 14040]",194,3.2333333333333334
234,"(14040, 14100]",199,3.316666666666667
235,"(14100, 14160]",117,1.95
236,"(14160, 14220]",88,1.4666666666666666
237,"(14220, 14280]",7,0.11666666666666667
238,"(14280, 14340]",0,0.0
239,"(14340, 14400]",132,2.2
240,"(14400, 14460]",137,2.283333333333333
241,"(14460, 14520]",2,0.03333333333333333
242,"(14520, 14580]",11,0.18333333333333332
243,"(14580, 14640]",0,0.0
244,"(14640, 14700]",2,0.03333333333333333
245,"(14700, 14760]",8,0.13333333333333333
246,"(14760, 14820]",16,0.26666666666666666
247,"(14820, 14880]",36,0.6
248,"(14880, 14940]",134,2.2333333333333334
249,"(14940, 15000]",180,3.0
250,"(15000, 15060]",173,2.8833333333333333
251,"(15060, 15120]",131,2.183333333333333
252,"(15120, 15180]",278,4.633333333333334
253,"(15180, 15240]",147,2.45
254,"(15240, 15300]",196,3.2666666666666666
255,"(15300, 15360]",55,0.9166666666666666
256,"(15360, 15420]",102,1.7
257,"(15420, 15480]",161,2.683333333333333
258,"(15480, 15540]",256,4.266666666666667
259,"(15540, 15600]",19,0.31666666666666665
260,"(15600, 15660]",107,1.7833333333333334
261,"(15660, 15720]",56,0.9333333333333333
262,"(15720, 15780]",129,2.15
263,"(15780, 15840]",195,3.25
264,"(15840, 15900]",284,4.733333333333333
265,"(15900, 15960]",229,3.816666666666667
266,"(15960, 16020]",278,4.633333333333334
267,"(16020, 16080]",339,5.65
268,"(16080, 16140]",306,5.1
269,"(16140, 16200]",58,0.9666666666666667
270,"(16200, 16260]",126,2.1
271,"(16260, 16320]",293,4.883333333333334
272,"(16320, 16380]",259,4.316666666666666
273,"(16380, 16440]",31,0.5166666666666667
274,"(16440, 16500]",433,7.216666666666667
275,"(16500, 16560]",486,8.1
276,"(16560, 16620]",271,4.516666666666667
277,"(16620, 16680]",521,8.683333333333334
278,"(16680, 16740]",280,4.666666666666667
279,"(16740, 16800]",85,1.4166666666666667
280,"(16800, 16860]",61,1.0166666666666666
281,"(16860, 16920]",112,1.8666666666666667
282,"(16920, 16980]",230,3.8333333333333335
283,"(16980, 17040]",269,4.483333333333333
284,"(17040, 17100]",124,2.066666666666667
285,"(17100, 17160]",37,0.6166666666666667
286,"(17160, 17220]",24,0.4
287,"(17220, 17280]",132,2.2
288,"(17280, 17340]",66,1.1
289,"(17340, 17400]",23,0.38333333333333336
290,"(17400, 17460]",108,1.8
291,"(17460, 17520]",171,2.85
292,"(17520, 17580]",70,1.1666666666666667
293,"(17580, 17640]",90,1.5
294,"(17640, 17700]",76,1.2666666666666666
295,"(17700, 17760]",114,1.9
296,"(17760, 17820]",81,1.35
297,"(17820, 17880]",68,1.1333333333333333
298,"(17880, 17940]",42,0.7
299,"(17940, 18000]",2,0.03333333333333333
300,"(18000, 18060]",78,1.3
301,"(18060, 18120]",87,1.45
302,"(18120, 18180]",28,0.4666666666666667
303,"(18180, 18240]",162,2.7
304,"(18240, 18300]",151,2.5166666666666666
305,"(18300, 18360]",161,2.683333333333333
306,"(18360, 18420]",128,2.1333333333333333
307,"(18420, 18480]",0,0.0
308,"(18480, 18540]",35,0.5833333333333334
309,"(18540, 18600]",98,1.6333333333333333
310,"(18600, 18660]",39,0.65
311,"(18660, 18720]",11,0.18333333333333332
312,"(18720, 18780]",8,0.13333333333333333
313,"(18780, 18840]",2,0.03333333333333333
314,"(18840, 18900]",0,0.0
315,"(18900, 18960]",57,0.95
316,"(18960, 19020]",65,1.0833333333333333
317,"(19020, 19080]",223,3.716666666666667
318,"(19080, 19140]",62,1.0333333333333334
319,"(19140, 19200]",111,1.85
320,"(19200, 19260]",171,2.85
321,"(19260, 19320]",106,1.7666666666666666
322,"(19320, 19380]",41,0.6833333333333333
323,"(19380, 19440]",32,0.5333333333333333
324,"(19440, 19500]",45,0.75
325,"(19500, 19560]",67,1.1166666666666667
326,"(19560, 19620]",154,2.566666666666667
327,"(19620, 19680]",118,1.9666666666666666
328,"(19680, 19740]",193,3.216666666666667
329,"(19740, 19800]",194,3.2333333333333334
330,"(19800, 19860]",274,4.566666666666666
331,"(19860, 19920]",228,3.8
332,"(19920, 19980]",80,1.3333333333333333
333,"(19980, 20040]",59,0.9833333333333333
334,"(20040, 20100]",65,1.0833333333333333
335,"(20100, 20160]",93,1.55
