,range2,count2,Frequency2
151,"(9060, 9120]",499,8.316666666666666
152,"(9120, 9180]",521,8.683333333333334
153,"(9180, 9240]",1118,18.633333333333333
154,"(9240, 9300]",585,9.75
155,"(9300, 9360]",508,8.466666666666667
156,"(9360, 9420]",432,7.2
157,"(9420, 9480]",505,8.416666666666666
158,"(9480, 9540]",317,5.283333333333333
159,"(9540, 9600]",43,0.7166666666666667
160,"(9600, 9660]",378,6.3
161,"(9660, 9720]",180,3.0
162,"(9720, 9780]",252,4.2
163,"(9780, 9840]",315,5.25
164,"(9840, 9900]",198,3.3
165,"(9900, 9960]",540,9.0
166,"(9960, 10020]",261,4.35
167,"(10020, 10080]",830,13.833333333333334
168,"(10080, 10140]",1807,30.116666666666667
169,"(10140, 10200]",2006,33.43333333333333
170,"(10200, 10260]",453,7.55
171,"(10260, 10320]",758,12.633333333333333
172,"(10320, 10380]",222,3.7
173,"(10380, 10440]",195,3.25
174,"(10440, 10500]",364,6.066666666666666
175,"(10500, 10560]",725,12.083333333333334
176,"(10560, 10620]",187,3.1166666666666667
177,"(10620, 10680]",730,12.166666666666666
178,"(10680, 10740]",963,16.05
179,"(10740, 10800]",700,11.666666666666666
180,"(10800, 10860]",398,6.633333333333334
181,"(10860, 10920]",788,13.133333333333333
182,"(10920, 10980]",273,4.55
183,"(10980, 11040]",286,4.766666666666667
184,"(11040, 11100]",254,4.233333333333333
185,"(11100, 11160]",675,11.25
186,"(11160, 11220]",624,10.4
187,"(11220, 11280]",904,15.066666666666666
188,"(11280, 11340]",573,9.55
189,"(11340, 11400]",448,7.466666666666667
190,"(11400, 11460]",736,12.266666666666667
191,"(11460, 11520]",649,10.816666666666666
192,"(11520, 11580]",957,15.95
193,"(11580, 11640]",671,11.183333333333334
194,"(11640, 11700]",831,13.85
195,"(11700, 11760]",471,7.85
196,"(11760, 11820]",691,11.516666666666667
197,"(11820, 11880]",315,5.25
198,"(11880, 11940]",605,10.083333333333334
199,"(11940, 12000]",323,5.383333333333334
200,"(12000, 12060]",334,5.566666666666666
201,"(12060, 12120]",358,5.966666666666667
202,"(12120, 12180]",279,4.65
203,"(12180, 12240]",439,7.316666666666666
204,"(12240, 12300]",303,5.05
205,"(12300, 12360]",655,10.916666666666666
206,"(12360, 12420]",496,8.266666666666667
207,"(12420, 12480]",700,11.666666666666666
208,"(12480, 12540]",1051,17.516666666666666
209,"(12540, 12600]",300,5.0
210,"(12600, 12660]",104,1.7333333333333334
211,"(12660, 12720]",2494,41.56666666666667
212,"(12720, 12780]",910,15.166666666666666
213,"(12780, 12840]",2097,34.95
214,"(12840, 12900]",2135,35.583333333333336
215,"(12900, 12960]",2275,37.916666666666664
216,"(12960, 13020]",2177,36.28333333333333
217,"(13020, 13080]",2276,37.93333333333333
218,"(13080, 13140]",1924,32.06666666666667
219,"(13140, 13200]",1850,30.833333333333332
220,"(13200, 13260]",1658,27.633333333333333
221,"(13260, 13320]",1612,26.866666666666667
222,"(13320, 13380]",1320,22.0
223,"(13380, 13440]",1154,19.233333333333334
224,"(13440, 13500]",918,15.3
225,"(13500, 13560]",473,7.883333333333334
226,"(13560, 13620]",1307,21.783333333333335
227,"(13620, 13680]",888,14.8
228,"(13680, 13740]",206,3.433333333333333
229,"(13740, 13800]",97,1.6166666666666667
230,"(13800, 13860]",61,1.0166666666666666
231,"(13860, 13920]",79,1.3166666666666667
232,"(13920, 13980]",178,2.966666666666667
233,"(13980, 14040]",371,6.183333333333334
234,"(14040, 14100]",626,10.433333333333334
235,"(14100, 14160]",175,2.9166666666666665
236,"(14160, 14220]",867,14.45
237,"(14220, 14280]",423,7.05
238,"(14280, 14340]",146,2.433333333333333
239,"(14340, 14400]",54,0.9
240,"(14400, 14460]",225,3.75
241,"(14460, 14520]",134,2.2333333333333334
242,"(14520, 14580]",47,0.7833333333333333
243,"(14580, 14640]",23,0.38333333333333336
244,"(14640, 14700]",50,0.8333333333333334
245,"(14700, 14760]",62,1.0333333333333334
246,"(14760, 14820]",342,5.7
247,"(14820, 14880]",272,4.533333333333333
248,"(14880, 14940]",243,4.05
249,"(14940, 15000]",3,0.05
250,"(15000, 15060]",4,0.06666666666666667
251,"(15060, 15120]",7,0.11666666666666667
252,"(15120, 15180]",251,4.183333333333334
253,"(15180, 15240]",625,10.416666666666666
254,"(15240, 15300]",499,8.316666666666666
255,"(15300, 15360]",749,12.483333333333333
256,"(15360, 15420]",738,12.3
257,"(15420, 15480]",899,14.983333333333333
258,"(15480, 15540]",317,5.283333333333333
259,"(15540, 15600]",532,8.866666666666667
260,"(15600, 15660]",412,6.866666666666666
261,"(15660, 15720]",102,1.7
262,"(15720, 15780]",304,5.066666666666666
263,"(15780, 15840]",662,11.033333333333333
264,"(15840, 15900]",296,4.933333333333334
265,"(15900, 15960]",1600,26.666666666666668
266,"(15960, 16020]",577,9.616666666666667
267,"(16020, 16080]",1444,24.066666666666666
268,"(16080, 16140]",698,11.633333333333333
269,"(16140, 16200]",34,0.5666666666666667
270,"(16200, 16260]",12,0.2
271,"(16260, 16320]",540,9.0
272,"(16320, 16380]",1403,23.383333333333333
273,"(16380, 16440]",790,13.166666666666666
274,"(16440, 16500]",977,16.283333333333335
275,"(16500, 16560]",368,6.133333333333334
276,"(16560, 16620]",63,1.05
277,"(16620, 16680]",498,8.3
278,"(16680, 16740]",660,11.0
279,"(16740, 16800]",300,5.0
280,"(16800, 16860]",204,3.4
281,"(16860, 16920]",64,1.0666666666666667
282,"(16920, 16980]",672,11.2
283,"(16980, 17040]",427,7.116666666666666
284,"(17040, 17100]",416,6.933333333333334
285,"(17100, 17160]",79,1.3166666666666667
286,"(17160, 17220]",523,8.716666666666667
287,"(17220, 17280]",496,8.266666666666667
288,"(17280, 17340]",677,11.283333333333333
289,"(17340, 17400]",2311,38.516666666666666
290,"(17400, 17460]",1911,31.85
291,"(17460, 17520]",727,12.116666666666667
292,"(17520, 17580]",1028,17.133333333333333
293,"(17580, 17640]",155,2.5833333333333335
294,"(17640, 17700]",306,5.1
295,"(17700, 17760]",525,8.75
296,"(17760, 17820]",1059,17.65
297,"(17820, 17880]",122,2.033333333333333
298,"(17880, 17940]",1413,23.55
299,"(17940, 18000]",657,10.95
300,"(18000, 18060]",152,2.533333333333333
301,"(18060, 18120]",146,2.433333333333333
302,"(18120, 18180]",1863,31.05
303,"(18180, 18240]",1235,20.583333333333332
304,"(18240, 18300]",626,10.433333333333334
305,"(18300, 18360]",332,5.533333333333333
306,"(18360, 18420]",746,12.433333333333334
307,"(18420, 18480]",469,7.816666666666666
308,"(18480, 18540]",126,2.1
309,"(18540, 18600]",1563,26.05
310,"(18600, 18660]",903,15.05
311,"(18660, 18720]",433,7.216666666666667
312,"(18720, 18780]",751,12.516666666666667
313,"(18780, 18840]",104,1.7333333333333334
314,"(18840, 18900]",353,5.883333333333334
315,"(18900, 18960]",232,3.8666666666666667
316,"(18960, 19020]",1062,17.7
317,"(19020, 19080]",996,16.6
318,"(19080, 19140]",884,14.733333333333333
319,"(19140, 19200]",761,12.683333333333334
320,"(19200, 19260]",957,15.95
321,"(19260, 19320]",1185,19.75
322,"(19320, 19380]",1075,17.916666666666668
323,"(19380, 19440]",704,11.733333333333333
324,"(19440, 19500]",932,15.533333333333333
325,"(19500, 19560]",801,13.35
326,"(19560, 19620]",51,0.85
327,"(19620, 19680]",341,5.683333333333334
328,"(19680, 19740]",403,6.716666666666667
329,"(19740, 19800]",771,12.85
330,"(19800, 19860]",597,9.95
331,"(19860, 19920]",316,5.266666666666667
332,"(19920, 19980]",44,0.7333333333333333
333,"(19980, 20040]",353,5.883333333333334
334,"(20040, 20100]",798,13.3
335,"(20100, 20160]",405,6.75
336,"(20160, 20220]",931,15.516666666666667
337,"(20220, 20280]",2493,41.55
338,"(20280, 20340]",797,13.283333333333333
339,"(20340, 20400]",168,2.8
340,"(20400, 20460]",324,5.4
341,"(20460, 20520]",463,7.716666666666667
342,"(20520, 20580]",923,15.383333333333333
343,"(20580, 20640]",1053,17.55
344,"(20640, 20700]",1753,29.216666666666665
345,"(20700, 20760]",1892,31.533333333333335
346,"(20760, 20820]",111,1.85
347,"(20820, 20880]",518,8.633333333333333
348,"(20880, 20940]",591,9.85
349,"(20940, 21000]",886,14.766666666666667
350,"(21000, 21060]",268,4.466666666666667
351,"(21060, 21120]",958,15.966666666666667
352,"(21120, 21180]",152,2.533333333333333
353,"(21180, 21240]",130,2.1666666666666665
354,"(21240, 21300]",577,9.616666666666667
355,"(21300, 21360]",81,1.35
356,"(21360, 21420]",239,3.9833333333333334
357,"(21420, 21480]",113,1.8833333333333333
358,"(21480, 21540]",387,6.45
359,"(21540, 21600]",257,4.283333333333333
360,"(21600, 21660]",1,0.016666666666666666
361,"(21660, 21720]",91,1.5166666666666666
362,"(21720, 21780]",58,0.9666666666666667
363,"(21780, 21840]",484,8.066666666666666
364,"(21840, 21900]",97,1.6166666666666667
365,"(21900, 21960]",55,0.9166666666666666
366,"(21960, 22020]",705,11.75
367,"(22020, 22080]",82,1.3666666666666667
368,"(22080, 22140]",527,8.783333333333333
369,"(22140, 22200]",598,9.966666666666667
370,"(22200, 22260]",296,4.933333333333334
371,"(22260, 22320]",544,9.066666666666666
372,"(22320, 22380]",293,4.883333333333334
373,"(22380, 22440]",354,5.9
374,"(22440, 22500]",769,12.816666666666666
375,"(22500, 22560]",17,0.2833333333333333
376,"(22560, 22620]",44,0.7333333333333333
377,"(22620, 22680]",70,1.1666666666666667
