,ISI1
0,
1,0.024599999999999955
3,0.053600000000000314
2,0.04839999999999978
4,0.020399999999999974
5,0.04400000000000004
7,0.07840000000000003
9,0.05899999999999994
11,0.6822000000000001
6,0.01059999999999972
8,0.7042000000000002
13,0.030199999999999783
10,0.052600000000000424
12,0.02519999999999989
14,0.14339999999999975
16,0.038000000000000256
18,0.03359999999999985
20,0.07060000000000022
22,0.02819999999999956
24,0.07960000000000012
15,7.139200000000001
26,0.6484000000000005
28,0.09159999999999968
30,0.3344000000000005
32,0.038399999999999324
17,2.6189999999999998
34,0.24239999999999995
19,0.02120000000000033
36,0.25539999999999985
21,0.48600000000000065
38,0.34279999999999866
40,0.08300000000000018
42,0.02740000000000009
23,0.04540000000000077
44,0.020800000000001262
25,0.04499999999999815
27,0.010400000000000631
29,0.04540000000000077
31,0.025399999999997647
33,0.047399999999999665
35,0.054400000000001114
46,0.4908000000000001
37,0.017199999999998994
48,0.0362000000000009
50,0.08419999999999916
39,0.05380000000000251
41,0.01939999999999742
43,0.039400000000000546
52,0.2768000000000015
54,0.04579999999999984
56,0.03340000000000032
45,0.041799999999998505
47,0.04260000000000019
49,0.011199999999998766
51,0.015200000000000102
53,0.015800000000002257
55,0.020199999999999108
57,0.036999999999999034
58,0.016600000000000392
59,0.010200000000001097
61,0.02359999999999829
63,0.24220000000000041
65,0.021599999999999397
67,0.018000000000000682
60,0.05180000000000007
62,0.232800000000001
64,0.04560000000000031
66,0.040399999999998215
69,0.021800000000002484
71,0.04420000000000002
73,0.020599999999998175
75,0.017600000000001614
77,0.04959999999999809
79,0.014200000000002433
68,0.03179999999999694
70,0.029400000000002535
81,0.030799999999999272
83,0.018599999999999284
85,0.03979999999999961
87,0.02319999999999922
72,0.05480000000000018
89,0.019600000000000506
91,0.0616000000000021
93,0.012399999999999523
95,0.021000000000000796
97,0.02079999999999771
74,0.033600000000003405
76,0.03999999999999915
78,0.05659999999999954
80,0.06319999999999837
99,0.01699999999999946
82,0.026600000000001955
101,0.022199999999998
103,0.0367999999999995
105,0.020000000000003126
107,0.04959999999999809
109,0.05000000000000071
111,0.02179999999999893
84,0.05799999999999983
86,0.03200000000000003
113,0.03819999999999979
115,0.016200000000001324
117,0.023399999999998755
119,0.02919999999999945
88,0.04680000000000106
121,0.033799999999999386
123,0.010000000000001563
125,0.01699999999999946
127,0.012599999999999056
129,0.027200000000000557
131,0.06459999999999866
133,0.02260000000000062
90,0.21640000000000015
92,0.0838000000000001
135,0.010200000000001097
137,0.03020000000000067
94,0.23579999999999757
96,0.7706000000000017
98,0.03780000000000072
100,0.01699999999999946
102,0.021800000000002484
139,0.031399999999997874
104,0.020599999999998175
106,0.0259999999999998
141,0.011600000000001387
143,0.024200000000000443
145,0.021399999999999864
147,0.21039999999999992
149,0.04779999999999873
151,0.3780000000000001
153,0.5300000000000011
155,0.15119999999999933
157,0.438600000000001
159,0.04479999999999862
161,0.210799999999999
163,0.010200000000001097
165,0.028600000000000847
167,0.02680000000000149
169,0.03760000000000119
108,0.013599999999996726
110,14.608800000000002
171,0.31099999999999994
112,0.022399999999997533
173,0.05279999999999774
114,0.025600000000004286
116,0.036999999999999034
175,0.046999999999997044
177,0.04560000000000031
118,0.034199999999998454
120,0.03180000000000405
179,0.020000000000003126
181,0.030799999999999272
183,0.040399999999998215
185,0.04520000000000124
187,0.03399999999999892
189,0.04399999999999693
122,0.0362000000000009
191,0.021599999999999397
124,0.2749999999999986
126,4.935200000000002
128,0.059000000000004604
130,0.017799999999994043
193,0.0718000000000032
132,0.04399999999999693
195,0.012599999999999056
197,0.016000000000005343
199,0.02319999999999567
201,0.016600000000003945
203,0.01839999999999975
134,0.010399999999997078
136,0.010600000000003718
205,0.02319999999999567
207,0.027000000000001023
209,0.20420000000000016
138,3.202600000000004
140,0.10779999999999745
211,0.024799999999999045
213,0.026200000000002888
215,0.010399999999997078
217,0.04019999999999868
142,3.523600000000002
144,0.04919999999999902
146,0.7150000000000034
148,0.5257999999999967
150,0.06580000000000297
219,0.012399999999999523
152,0.3932000000000002
154,0.03519999999999612
156,0.04540000000000077
221,0.040600000000004854
223,0.01819999999999311
225,0.02020000000000266
158,0.2114000000000047
160,0.05339999999999634
227,0.16899999999999693
162,0.03020000000000067
164,0.04020000000000579
166,0.033799999999999386
168,0.02179999999999893
229,0.06579999999999586
170,0.025600000000004286
172,0.0373999999999981
231,0.03459999999999752
233,0.03540000000000276
235,0.029400000000002535
237,0.03159999999999741
239,0.041600000000002524
174,0.05239999999999867
176,0.15840000000000032
241,0.014800000000001035
243,0.04099999999999682
178,0.050600000000002865
180,0.018799999999998818
245,0.1635999999999953
182,0.024200000000000443
184,0.020800000000001262
247,0.03760000000000474
249,0.028799999999996828
186,0.04099999999999682
188,0.0502000000000038
251,0.04600000000000648
253,0.036799999999992394
190,0.04800000000000182
192,0.045000000000001705
194,0.08319999999999084
255,0.02240000000000464
257,0.03440000000000509
196,0.027399999999992986
259,0.05940000000000367
261,0.018000000000000682
263,0.03240000000000265
265,1.4187999999999974
198,0.02179999999999893
200,0.02179999999999893
202,0.023800000000001376
267,0.03260000000000218
204,0.01999999999999602
206,0.04480000000000217
208,0.03359999999999985
210,0.05019999999999669
212,0.04240000000000066
214,0.02459999999999951
269,0.010600000000003718
271,0.020800000000001262
273,0.05799999999999983
216,0.03499999999999659
275,0.021399999999999864
277,0.03399999999999892
279,0.051600000000000534
281,0.02459999999999951
218,0.01920000000000499
220,0.05619999999999692
283,0.013199999999997658
285,0.05360000000000298
222,0.1706000000000003
224,0.043199999999998795
226,0.047800000000002285
287,0.043199999999998795
289,0.06199999999999761
228,0.1769999999999996
230,0.0724000000000018
232,0.080600000000004
234,0.6139999999999972
236,2.475200000000001
238,0.14739999999999753
240,0.043199999999998795
242,0.1274000000000015
291,0.030999999999998806
293,0.036000000000001364
295,0.06360000000000099
244,0.17799999999999727
246,0.017200000000002547
248,0.05180000000000007
250,0.20720000000000027
252,0.5037999999999982
254,0.040399999999998215
256,0.044000000000004036
258,0.016399999999997306
260,0.05180000000000007
262,0.04660000000000508
297,0.02839999999999776
264,0.04059999999999775
299,0.013600000000003831
301,0.10019999999999385
266,0.03860000000000241
268,0.033200000000000784
303,0.10260000000000247
270,0.034199999999998454
272,0.03119999999999834
274,0.032200000000003115
276,0.04019999999999868
278,0.02319999999999567
305,0.026000000000003354
280,0.030400000000000205
282,0.028799999999996828
284,0.03119999999999834
286,0.03760000000000474
288,0.027999999999998693
307,0.073599999999999
290,0.039400000000000546
292,0.01740000000000208
294,0.02680000000000149
309,0.039199999999993906
296,0.04240000000000066
298,0.0642000000000067
300,0.06339999999999435
302,0.04400000000001114
311,0.041399999999995885
313,0.0455999999999932
315,0.04420000000000357
317,0.05180000000000007
304,0.06860000000000355
306,0.022999999999996135
308,0.08719999999999573
319,0.02360000000000184
321,0.013199999999997658
310,0.08740000000000236
312,0.02379999999999427
323,0.08380000000001075
325,0.017200000000002547
314,0.04599999999999227
316,0.04560000000000741
327,0.044799999999995066
318,0.1554000000000002
320,0.03699999999999193
322,0.04740000000001032
329,0.050399999999996226
331,0.08599999999999852
333,0.02360000000000184
324,0.013199999999997658
326,0.030600000000006844
328,0.022799999999989495
330,0.021400000000014074
332,0.022999999999996135
334,0.019199999999997885
336,0.039599999999992974
338,0.02600000000001046
340,0.01999999999999602
342,0.03260000000000218
344,0.02359999999998763
346,0.025200000000012324
348,0.04899999999999238
350,0.03740000000000521
352,0.025199999999998113
335,0.022599999999997067
337,0.011400000000008959
354,0.04279999999999973
356,0.041199999999989245
358,0.047000000000011255
360,0.037799999999990064
362,0.03180000000000405
339,0.04800000000000182
364,0.032200000000003115
366,0.04459999999998843
341,0.026800000000008595
368,0.03359999999999275
370,0.024799999999999045
372,0.04040000000000532
343,0.032200000000003115
374,0.07439999999999714
376,1.0818000000000012
378,0.1103999999999985
380,0.19580000000000553
382,0.037799999999990064
384,0.07779999999999632
386,0.09320000000001016
388,0.06040000000000134
390,0.05939999999999657
392,0.07859999999999445
345,0.03660000000000707
394,0.05859999999999843
396,0.019000000000005457
398,0.10039999999999338
400,0.043400000000005434
402,0.6627999999999901
404,0.6180000000000092
406,1.994799999999998
408,0.31680000000000064
410,0.16719999999999402
412,0.17180000000000462
414,0.18019999999999925
416,0.1594000000000051
418,0.033799999999999386
420,0.31040000000000134
422,0.11819999999998743
424,0.043400000000005434
426,0.13160000000000593
347,0.045199999999994134
349,0.03159999999999741
428,0.16040000000000987
430,0.04599999999999227
432,0.2208000000000112
434,0.04359999999999786
436,0.09359999999999502
351,0.030000000000001137
438,0.04819999999999425
440,0.054400000000001114
442,0.0964000000000027
353,0.03719999999999857
444,0.04619999999999891
446,0.05180000000000007
448,0.08240000000000691
450,0.04719999999998947
452,0.048799999999999955
454,0.04020000000001289
456,0.015199999999992997
458,0.061400000000006116
460,0.042999999999992156
462,0.0794000000000068
464,0.0455999999999932
466,0.04059999999999775
468,0.05940000000001078
470,0.08339999999998327
472,0.09700000000000841
474,0.04720000000000368
476,0.08400000000000318
478,0.0519999999999925
355,0.04000000000000625
480,0.060000000000002274
482,0.0455999999999932
484,0.04840000000000089
357,0.03640000000000043
486,0.052199999999999136
488,0.055999999999997385
359,0.03619999999999379
490,0.054200000000008686
492,0.11960000000000548
494,0.0455999999999932
496,0.056200000000004025
498,0.059799999999995634
500,0.0905999999999949
502,0.06880000000001019
504,0.11599999999999966
506,0.17439999999999145
508,0.04200000000000159
510,0.04420000000000357
512,0.06260000000000332
514,0.04959999999999809
516,0.04720000000000368
518,0.05639999999999645
361,0.04899999999999238
520,0.08220000000000027
522,0.046599999999997976
363,0.025400000000004752
524,0.06880000000001019
526,0.04539999999998656
528,0.1378000000000128
530,0.08479999999998711
532,0.04080000000000439
534,0.05740000000000123
536,0.10380000000000678
538,0.04619999999999891
540,0.048799999999999955
542,0.054000000000002046
544,0.052599999999998204
546,0.07799999999998875
548,0.07400000000001228
550,0.06999999999999318
552,0.06879999999999598
554,0.048799999999999955
365,0.04240000000000066
556,0.09820000000000562
558,0.03979999999999961
560,0.019800000000003593
562,0.05379999999999541
564,0.07399999999999807
566,0.08280000000000598
568,0.05700000000000216
570,0.037399999999990996
572,0.04619999999999891
574,0.05320000000000391
576,0.06980000000000075
578,0.025000000000005684
580,0.03539999999999566
582,0.03659999999999286
584,0.034000000000006025
586,0.029799999999994498
588,0.043199999999998795
590,0.030600000000006844
592,0.03539999999999566
594,0.02980000000000871
596,0.039199999999993906
367,0.05500000000000682
598,0.04039999999999111
600,0.08400000000000318
602,0.04720000000000368
369,0.028799999999989723
604,0.05900000000001171
606,0.046799999999990405
608,0.051400000000001
610,0.06020000000000891
612,0.0455999999999932
614,0.05580000000000496
616,0.048599999999993315
371,0.058400000000006
618,0.055799999999990746
620,0.04940000000000566
622,0.052599999999998204
624,0.05299999999999727
626,0.08520000000000039
628,0.09140000000000725
630,0.055999999999997385
632,0.04760000000000275
634,0.10519999999999641
636,0.050800000000009504
638,0.08139999999998793
640,0.03840000000000998
642,0.10179999999999723
644,0.04079999999999018
373,0.041600000000002524
646,0.06199999999999761
648,0.041200000000003456
650,0.054000000000002046
375,0.043400000000005434
652,0.10759999999999081
654,0.017400000000009186
656,0.10020000000000095
658,0.05159999999999343
660,0.04980000000000473
662,0.07840000000000202
664,0.04059999999999775
666,0.022799999999989495
668,0.04660000000001219
670,0.03819999999998913
672,0.048799999999999955
674,0.0882000000000005
676,0.0794000000000068
678,0.07460000000000377
680,0.05119999999999436
