,ISI1
1,
3,0.119
5,0.16500000000000004
7,0.08839999999999992
0,2.5545999999999998
2,0.22560000000000002
4,0.35219999999999985
6,0.3799999999999999
8,0.2578000000000005
9,4.8996
10,0.026799999999999713
11,0.19819999999999993
13,0.23499999999999943
15,1.220600000000001
12,0.02740000000000009
17,0.3872
19,0.21260000000000012
21,1.4093999999999998
23,0.030400000000000205
25,0.05779999999999852
27,0.07319999999999993
29,0.05420000000000158
31,0.12519999999999953
33,0.052799999999999514
35,0.028600000000000847
14,0.02039999999999864
16,1.5175999999999998
18,1.6322000000000028
20,0.08759999999999835
22,0.05760000000000076
24,0.06119999999999948
26,0.06259999999999977
28,0.040800000000000836
30,0.1167999999999978
32,0.04520000000000124
34,0.36659999999999826
36,0.1194000000000024
38,0.06380000000000052
40,0.03999999999999915
42,0.06259999999999977
44,0.08079999999999998
46,0.4529999999999994
48,0.05320000000000036
50,0.06879999999999953
52,0.07720000000000127
54,0.07259999999999778
56,0.09480000000000288
58,0.03879999999999839
60,0.04660000000000153
62,0.04100000000000037
64,0.0951999999999984
66,0.19519999999999982
68,0.0627999999999993
70,0.11260000000000048
37,0.08680000000000021
39,0.7438000000000002
72,0.13500000000000156
74,0.06139999999999901
76,0.16979999999999862
78,0.09040000000000248
80,0.048999999999995936
82,0.0870000000000033
84,0.06899999999999906
86,0.12320000000000064
88,0.15039999999999765
90,0.040399999999998215
92,0.02400000000000091
41,0.240000000000002
94,0.252200000000002
96,0.25479999999999947
98,0.10799999999999699
100,0.10380000000000322
102,0.029399999999998983
104,0.1603999999999992
106,0.04940000000000211
108,0.024799999999999045
110,0.02839999999999776
112,0.0984000000000016
114,0.08259999999999934
116,0.054999999999999716
118,0.07360000000000255
120,0.045199999999997686
122,0.03999999999999915
124,0.03380000000000294
126,0.07279999999999731
128,0.03860000000000241
130,0.0481999999999978
132,0.04380000000000095
134,0.0691999999999986
136,0.0940000000000012
138,0.11540000000000106
140,0.08399999999999963
142,0.09379999999999811
144,0.06300000000000239
146,0.1045999999999978
148,0.06040000000000134
150,0.11040000000000205
152,0.02979999999999805
154,0.047399999999999665
156,0.027200000000000557
43,0.07499999999999929
45,0.030400000000000205
158,0.03480000000000061
47,0.027000000000001023
49,0.073599999999999
160,0.07720000000000127
162,0.03539999999999921
164,0.02359999999999829
166,0.03200000000000003
51,0.030799999999999272
168,0.05100000000000193
170,0.046599999999997976
172,0.04140000000000299
174,0.02559999999999718
176,0.06540000000000035
53,0.08840000000000003
55,0.03260000000000218
57,0.0259999999999998
59,0.020199999999999108
61,0.020800000000001262
178,0.07719999999999771
180,0.07440000000000069
182,0.06360000000000099
184,0.1833999999999989
186,0.09140000000000015
188,0.09060000000000201
190,0.040399999999998215
192,0.13319999999999865
63,0.12780000000000058
65,1.8774000000000015
67,0.09359999999999857
194,0.5340000000000025
69,0.03399999999999892
71,0.21140000000000114
196,0.9041999999999994
198,0.4054000000000002
200,0.09140000000000015
202,0.15279999999999916
204,0.08200000000000074
206,0.17659999999999698
73,0.5
208,0.20720000000000027
210,0.04260000000000019
212,0.26500000000000057
214,0.0406000000000013
216,0.054999999999999716
75,0.022999999999999687
77,0.13919999999999888
218,0.0730000000000004
220,0.053000000000000824
222,0.02639999999999887
224,0.013400000000000745
226,0.04639999999999844
228,0.028000000000002245
230,0.027199999999997004
232,0.023400000000002308
234,0.0470000000000006
236,0.028400000000001313
238,0.058799999999997965
240,0.16079999999999828
242,0.03240000000000265
244,0.0876000000000019
246,0.028199999999998226
248,0.11580000000000013
250,0.038800000000001944
252,0.1173999999999964
79,0.16259999999999764
254,0.16260000000000474
256,0.057800000000000296
258,0.36759999999999593
260,0.03380000000000649
81,4.084199999999996
262,0.036999999999999034
264,0.7154000000000025
266,0.04579999999999984
83,0.039400000000000546
268,0.04459999999999553
85,0.0362000000000009
270,0.04840000000000089
272,0.025600000000004286
274,0.014799999999993929
276,0.061400000000006116
278,0.034199999999998454
280,0.03300000000000125
282,0.017999999999993577
284,0.0210000000000079
286,0.04839999999999378
288,0.04540000000000077
290,0.08279999999999887
292,0.11580000000000013
294,0.17320000000000135
296,2.972999999999999
298,0.027000000000001023
87,0.5001999999999995
300,0.030400000000000205
302,0.028800000000003934
304,0.04919999999999902
306,0.05059999999999576
308,0.05799999999999983
89,0.05600000000000449
91,0.022199999999990894
93,0.03660000000000707
95,0.027200000000000557
97,0.04240000000000066
310,0.0373999999999981
99,0.047800000000002285
312,0.372799999999998
314,0.2073999999999998
316,0.04619999999999891
318,0.09920000000000329
320,0.13799999999999102
322,0.05640000000000356
324,0.2196000000000069
326,0.10619999999999408
328,0.2922000000000011
330,0.11120000000000374
332,0.3614000000000033
334,1.7227999999999923
