,ISI1
0,
1,0.018
2,0.093
4,0.040999999999999995
3,0.043800000000000006
5,0.04500000000000001
7,0.03260000000000002
6,0.04739999999999994
8,0.06140000000000001
10,0.0464
12,0.06260000000000004
14,0.036599999999999966
9,0.37339999999999995
11,0.07420000000000004
16,0.278
13,0.03279999999999994
18,0.03279999999999994
20,0.07100000000000017
22,0.051799999999999846
24,0.04420000000000002
26,0.07360000000000011
15,0.036799999999999944
28,0.08199999999999985
30,0.07400000000000007
32,0.04280000000000017
34,0.04079999999999995
36,0.05919999999999992
38,0.04360000000000008
40,0.057399999999999896
42,0.036799999999999944
44,0.040000000000000036
46,0.03440000000000021
48,0.05479999999999974
50,0.05620000000000003
52,0.0376000000000003
54,0.04279999999999973
56,0.07279999999999998
58,0.08260000000000023
60,0.06999999999999984
62,0.03880000000000017
64,0.05479999999999974
17,0.03340000000000032
66,0.06299999999999972
68,0.02859999999999996
70,0.07640000000000002
72,0.038000000000000256
74,0.07559999999999967
76,0.08479999999999999
78,0.02660000000000018
19,0.03279999999999994
80,0.07520000000000016
82,0.037599999999999856
84,0.08460000000000001
86,0.03420000000000023
88,0.0985999999999998
90,0.02660000000000018
92,0.1187999999999998
94,0.12159999999999993
96,0.03740000000000032
98,0.030799999999999716
100,0.04300000000000015
102,0.08800000000000008
104,0.02859999999999996
106,0.06659999999999977
108,0.08080000000000043
110,0.01839999999999975
112,0.025000000000000355
114,0.023399999999999643
116,0.022999999999999687
118,0.07540000000000013
21,0.03640000000000043
120,0.04300000000000015
122,0.060399999999999565
124,0.06440000000000001
126,0.03359999999999985
128,0.037200000000000344
23,0.026200000000000223
130,0.023999999999999133
25,0.0658000000000003
132,0.03220000000000045
134,0.03219999999999956
136,0.018400000000000638
138,0.022799999999999265
140,0.03420000000000023
142,0.01639999999999997
144,0.012599999999999945
146,0.011600000000000499
148,0.016199999999999548
27,0.017999999999999794
29,0.022200000000000664
150,0.015399999999999636
152,0.016599999999999504
31,0.018600000000000172
154,0.010200000000000209
156,0.02320000000000011
33,0.02120000000000033
35,0.0129999999999999
158,0.018599999999999284
160,0.011200000000000543
37,0.02400000000000002
162,0.020799999999999486
164,0.02120000000000033
166,0.018799999999999706
39,0.029200000000000337
168,0.016600000000000392
41,0.02259999999999973
170,0.01159999999999961
43,0.02059999999999995
45,0.015200000000000102
47,0.017999999999999794
49,0.029800000000000715
51,0.02320000000000011
172,0.015199999999999214
174,0.010600000000000165
176,0.018400000000000638
53,0.02939999999999987
178,0.017599999999999838
180,0.009999999999999787
182,0.014000000000000234
55,0.025599999999999845
184,0.014599999999999724
186,0.021600000000000286
188,0.02259999999999973
190,0.02059999999999995
57,0.023800000000000487
59,0.01699999999999946
192,0.02120000000000033
194,0.013399999999999856
196,0.010600000000000165
198,0.013600000000000279
61,0.024799999999999933
63,0.02039999999999953
200,0.012599999999999945
202,0.017400000000000304
204,0.018200000000000216
65,0.03080000000000016
206,0.018199999999999328
208,0.013600000000000279
210,0.013200000000000323
212,0.01839999999999975
214,0.026399999999999757
216,0.018400000000000638
67,0.024199999999999555
69,0.037200000000000344
218,0.016799999999999926
220,0.03979999999999961
222,0.1272000000000002
224,0.10179999999999989
226,0.04320000000000057
71,0.0345999999999993
228,0.035200000000000564
230,0.028399999999999537
232,0.032399999999999984
234,0.015200000000000102
236,0.033800000000000274
238,0.1402000000000001
240,0.020199999999999996
242,0.017199999999999882
244,0.02119999999999944
246,0.019000000000000128
248,0.01580000000000048
250,0.02039999999999953
