1269.4718,,27.0022
1269.5576,,27.0576
1269.73,,27.106
1269.8002,,27.2078
1269.8556,,27.2698
1451.9642,,27.3942
1455.5372,,27.4326
1913.6268,,27.4874
1913.712,,27.5346
1913.7798,,27.6006
1914.3938,,27.641
1914.4716,,27.6846
1915.5784,,27.822
1918.5548,,27.8592
1918.6416,,27.8784
1918.6888,,27.9224
1918.722,,28.0102
1923.297,,28.1158
1926.7726,,28.1544
1934.0556,,28.1854
1934.098,,28.228
1935.0852,,28.261
1935.2076,,28.3058
1937.9256,,28.336
1937.9362,,28.352
1937.9788,,28.388
1940.58,,28.435
1940.6254,,28.4468
1940.6486,,28.4784
1940.683,,28.6152
1942.4052,,28.6346
1944.4772,,28.6602
1944.5188,,28.6794
1944.6592,,28.7184
1949.6606,,28.7444
1949.7074,,28.7674
1949.7342,,28.7912
1949.7554,,28.8408
1950.2478,,28.8566
1950.3564,,28.911
1952.6516,,28.9794
1952.697,,29.028
1953.052,,29.1026
1953.495,,29.1336
1957.379,,29.1866
1958.781,,29.2352
1962.008,,29.2598
1962.4984,,29.332
1962.5492,,29.3912
1962.6394,,29.4266
1962.7348,,29.4526
1962.7508,,29.4804
1962.7784,,29.4978
1962.8144,,29.5814
1962.83,,29.6088
1962.855,,29.646
1962.9504,,29.6792
1962.9698,,29.7404
1962.9946,,29.7506
1963.0252,,29.7612
1963.0504,,29.7768
1963.1004,,29.7946
1963.1122,,29.8276
1963.1284,,29.8844
1963.1386,,29.9492
1963.1514,,29.9712
1963.1876,,29.9832
1963.1984,,30.0034
1963.292,,30.0646
1963.3024,,30.1072
1963.3188,,30.1454
1963.339,,30.1662
1963.3988,,30.1872
1963.4234,,30.213
1963.4626,,30.244
1963.4774,,30.272
1963.5438,,30.2936
1963.5722,,30.3056
1963.6226,,30.3396
1963.6468,,30.3866
1963.702,,30.403
1963.7134,,30.4448
1963.7842,,30.4732
1963.7988,,30.4938
1963.8258,,30.5402
1964.2768,,30.5508
1964.617,,30.5788
1964.6794,,30.6172
1964.7176,,30.635
1964.7424,,30.6596
1964.7592,,30.675
1964.8186,,30.7146
1964.9572,,30.7248
1965.0632,,30.7448
1965.079,,30.7592
1965.0892,,30.7788
1965.1002,,30.7906
1965.112,,30.8052
1965.1264,,30.8174
1965.1376,,30.8344
1965.1962,,30.8476
1965.2436,,30.858
1965.424,,30.8856
1966.0974,,30.9034
1966.1634,,30.9136
1966.245,,30.9614
1966.2608,,30.999
1966.2762,,31.0242
1966.3112,,31.0632
1966.3322,,31.0734
1966.37,,31.0936
1966.3976,,31.1056
1966.416,,31.1326
1966.4672,,31.2416
1966.4902,,31.3348
1966.5122,,31.3514
1966.5286,,31.363
1966.5514,,31.3896
1966.6134,,31.445
1966.6402,,31.4748
1966.6562,,31.509
1966.6702,,31.5392
1966.7016,,31.5734
1966.7512,,31.6018
1966.8634,,31.6436
1966.8756,,31.6732
1966.9108,,31.7106
1966.9456,,31.7778
1966.9754,,31.8216
1967.0506,,31.8608
1967.1038,,31.8812
1967.1402,,31.926
1967.6424,,31.958
1967.7078,,32.1416
1967.903,,32.1966
1970.4562,,32.2448
1970.4966,,32.276
1970.5154,,32.3978
1970.5284,,32.4144
1970.5656,,32.4792
1970.6144,,32.527
1970.633,,32.5606
1970.7086,,32.6164
1970.7214,,32.6602
1971.2974,,32.7316
1971.5442,,32.7608
1971.5756,,32.812
1971.5942,,32.875
1971.6444,,33.0126
1971.6878,,33.1646
1971.7134,,33.2878
1971.7458,,33.4354
1971.7636,,33.6054
1971.7888,,33.6608
1971.8174,,33.7998
1971.8324,,33.9666
1971.8456,,34.0354
1972.0796,,34.173
1972.1554,,34.1864
1972.4262,,34.2166
1974.6996,,34.2272
1974.7574,,34.2462
1977.6746,,34.3108
1980.2058,,34.4796
1980.2246,,34.643
1980.2592,,34.7546
1980.2798,,34.9536
1980.3244,,35.0512
1980.3484,,35.186
1980.38,,35.2486
1980.3938,,35.4824
1980.4106,,35.566
1980.459,,35.6704
1980.4696,,35.789
1980.5138,,35.8618
1980.556,,36.0114
1980.5682,,36.0526
1980.605,,36.1518
1980.62,,36.1964
1980.696,,36.2708
1980.7396,,36.3514
1980.7648,,36.4026
1980.7748,,36.5048
1980.7898,,36.5704
1986.038,,36.7118
1986.0564,,36.8508
1986.4084,,36.9858
1986.4776,,37.1774
1987.0856,,37.2126
1987.1012,,37.314
1987.1248,,37.4046
1987.3122,,37.4892
1987.326,,37.512
1987.3858,,37.6488
1987.399,,37.7988
1987.4288,,37.8152
1987.4508,,37.9824
1987.5154,,38.1442
1987.6232,,38.1788
1987.6386,,38.304
1987.6544,,38.3564
1987.6734,,38.4524
1987.6962,,38.6414
1987.7078,,38.778
1987.7338,,38.865
1987.7634,,38.9626
1987.7832,,39.0212
1987.795,,39.0672
1987.868,,39.1682
1987.8822,,39.2058
1987.9164,,39.2566
2000.13,,39.2782
2001.9792,,39.2982
2002.026,,39.3908
2002.0414,,39.4526
2002.1782,,39.4732
2002.2144,,39.4852
2002.2624,,39.5198
2002.2928,,39.5772
2002.4554,,39.614
2002.4808,,39.63
2002.5316,,39.6472
2004.6614,,39.6638
2004.6728,,39.7082
2004.7898,,39.7388
2004.819,,39.7812
2004.833,,39.8324
2004.8538,,39.8974
2004.9088,,40.0186
2008.955,,40.1212
2009.0122,,40.3698
2009.0228,,40.4384
2009.1396,,40.6532
2009.2188,,40.6654
2009.231,,40.7416
2009.302,,41.0144
2010.9304,,41.473
2010.9672,,41.905
2011.0768,,41.983
2011.1716,,42.2264
2011.8938,,42.2694
2011.9926,,42.354
2012.0286,,42.3818
2012.0896,,42.41
2012.1082,,42.4362
2012.324,,42.5878
2012.3684,,42.6516
2012.3846,,42.675
2012.3958,,42.7144
2012.4352,,42.7534
2012.4806,,42.7794
2012.5292,,42.8
2012.5954,,42.8264
2012.7454,,42.8422
2012.7654,,42.8538
2012.8242,,42.8802
2012.8552,,42.8916
2012.8706,,42.9156
2013.0606,,42.9928
2013.099,,43.0148
2013.2406,,43.0566
2013.2516,,43.0816
2013.2914,,43.1774
2013.3742,,43.3238
2013.422,,43.4012
2013.5362,,43.4904
2013.7282,,43.6376
2013.786,,43.6484
2017.5528,,43.729
2018.199,,43.7756
2018.223,,43.8532
2018.2528,,43.9796
2018.2726,,44.0788
2018.347,,44.2496
2018.4098,,44.2822
2018.4254,,44.316
2018.436,,44.3856
2018.4566,,44.4206
2018.4868,,44.4892
2018.5034,,44.4994
2018.5186,,44.7614
2018.5458,,44.919
2018.5836,,44.9732
2018.6164,,45.0182
2018.6316,,45.969
2018.6502,,46.0776
2018.7052,,46.5822
2018.719,,46.7252
2018.7884,,46.7974
2018.8026,,46.8386
2018.838,,46.853
2018.8688,,46.8652
2018.8794,,46.8804
2018.9128,,46.8914
2018.9546,,46.9038
2019.0204,,46.921
2019.0494,,46.96
2019.1446,,46.9824
2019.2044,,47.1506
2019.2366,,47.1614
2019.2736,,47.1856
2019.3536,,47.2198
2019.3638,,49.2288
2019.3786,,49.2508
2019.406,,49.4866
2019.4428,,52.4608
2019.5232,,52.6938
2019.5774,,52.7254
2019.59,,53.1258
2019.6214,,53.1494
2019.7166,,53.2168
2019.8052,,53.2444
2019.8266,,53.2558
2019.9428,,53.2772
2019.9882,,53.289
2019.9992,,53.3036
2020.015,,53.3142
2020.083,,53.338
2020.0948,,53.3616
2020.111,,53.3754
2020.1422,,53.3864
2020.1546,,53.417
2020.174,,53.495
2020.2362,,53.524
2020.2602,,53.5964
2020.3222,,53.6066
2020.3478,,53.7444
2020.3598,,53.8452
2020.386,,53.8712
2020.3982,,53.8946
2020.4316,,53.9356
2020.5406,,53.9556
2020.5514,,53.9744
2020.5702,,53.9904
2020.5968,,54.0114
2020.6182,,54.048
2020.6354,,54.0712
2020.65,,54.098
2020.6832,,54.1186
2020.7298,,54.1432
2020.763,,54.1652
2020.8268,,54.201
2020.853,,54.2132
2020.8966,,54.3388
2020.9148,,54.4582
2020.9264,,54.4874
2020.9366,,54.5162
2020.9512,,54.5472
2020.9614,,54.5594
2020.9728,,54.5792
2020.991,,54.6352
2021.0064,,54.6666
2021.0376,,54.6892
2021.0626,,54.707
2021.0932,,54.7204
2021.1362,,54.7464
2021.1482,,54.762
2021.1648,,54.7772
2021.179,,54.7952
2021.1946,,54.8104
2021.2274,,54.8342
2021.2526,,54.8602
2021.3072,,54.876
2021.3192,,54.8936
2021.3292,,54.9072
2021.3728,,54.9852
2021.4022,,55.0134
2021.4132,,55.0828
2021.4314,,55.124
2021.4632,,55.1448
2021.5396,,55.1896
2021.5836,,55.2468
2021.6014,,55.2998
2021.6316,,55.336
2021.666,,55.3694
2021.704,,55.3856
2021.765,,55.4236
2021.8436,,55.4774
2021.9224,,55.5052
2022.0178,,55.5186
2022.0332,,55.5354
2022.1442,,55.5554
2022.2098,,55.5768
2022.2776,,55.679
2035.8114,,55.7006
2036.1372,,55.7216
2036.221,,55.7408
2036.2858,,55.772
2036.576,,55.8108
2036.6072,,55.834
2038.8716,,55.8446
2038.8912,,55.8606
2038.9602,,55.9
2039.1522,,55.9552
2039.1922,,55.9752
2039.2894,,56.0226
2039.305,,56.0488
2039.35,,56.1518
2039.3814,,56.1778
2039.4366,,56.2254
2039.4714,,56.2624
2039.4894,,56.2844
2039.6458,,56.3144
2039.6804,,56.3504
2039.76,,56.415
2039.796,,56.4284
2039.8148,,56.4416
2039.9058,,56.462
2039.9448,,56.4978
2039.9584,,56.5426
2039.9854,,56.5636
2040.0074,,56.6212
2040.0198,,56.641
2040.0542,,56.6542
2040.1336,,56.6778
2040.1502,,56.6954
2040.1942,,56.7288
2040.2408,,56.7642
2040.2958,,56.7962
2046.5924,,56.811
2046.803,,56.8312
2046.9628,,56.8436
2050.9018,,56.859
2055.9422,,56.8698
2056.0484,,56.91
2056.099,,56.9372
2056.1702,,56.9594
2056.2118,,57.0016
2056.2432,,57.0122
2056.3306,,57.031
2056.668,,57.0518
2056.7646,,57.0644
2056.7876,,57.0898
2056.864,,57.1364
2056.9184,,57.1596
2056.9296,,57.1868
2057.0582,,57.198
2057.1034,,57.2438
2057.1244,,57.2632
2057.202,,57.2864
2057.2234,,57.319
2057.2668,,57.3446
2057.3042,,57.3826
2057.3262,,57.395
2057.3692,,57.4954
2057.4302,,57.5818
2057.4528,,57.6408
2057.4758,,57.661
2057.4882,,57.7296
2057.502,,57.762
2057.5156,,57.7798
2057.5392,,57.8012
2057.5756,,57.817
2057.6182,,57.8608
2057.641,,57.8724
2058.5182,,57.8914
2058.6086,,57.903
2059.2926,,57.9188
2059.6652,,57.9814
2059.689,,57.9956
2059.7522,,58.008
2059.8084,,58.027
2059.8278,,58.1848
2059.8388,,58.204
2059.8516,,58.2882
2059.9248,,58.383
2059.9506,,58.399
2059.9706,,58.4666
2059.9872,,58.5128
2060.0602,,58.607
2060.0756,,58.6468
2060.0928,,58.6776
2060.1212,,58.695
2060.1666,,58.8914
2060.2338,,58.9228
2060.2726,,59.021
2060.2884,,59.0324
2060.3088,,59.0588
2060.3244,,59.3484
2060.34,,59.4008
2060.3558,,59.4666
2060.3772,,59.5174
2060.4042,,59.551
2060.4388,,59.5766
2060.4642,,59.6596
2060.4766,,59.6864
2060.547,,59.716
2060.563,,59.8152
2060.5788,,59.8578
2060.605,,59.933
2060.6586,,59.9464
2063.3268,,59.9928
2063.431,,60.0362
2063.5476,,60.0756
2063.5762,,60.1106
2063.6278,,60.2546
2063.8212,,60.273
2063.9044,,60.3144
2063.975,,60.3418
2064.1148,,60.3682
2064.2122,,60.4926
2072.6636,,60.5062
2074.2434,,60.5288
2083.2728,,60.6298
2083.3242,,60.64
2085.0584,,60.6568
2085.207,,60.7156
2085.375,,60.7478
2085.6564,,60.7908
2085.7236,,60.8488
2085.7734,,60.896
2085.791,,60.9254
2085.8498,,60.9406
2086.001,,61.0318
2087.1698,,61.0552
2088.4028,,61.0876
2088.4322,,61.106
2088.494,,61.1226
2088.5292,,61.291
2088.5418,,61.3362
2088.5568,,61.359
2088.6086,,61.3972
2088.6516,,61.4856
2088.664,,61.5796
2088.7114,,61.6096
2088.7538,,61.6756
2089.1016,,61.7
2089.3058,,61.7364
2089.3286,,61.8594
2089.4544,,61.9536
2089.4994,,62.0634
2089.543,,62.2144
2089.5722,,62.3024
2089.6248,,62.3836
2089.7006,,62.4714
2089.9188,,62.5338
2090.1528,,62.8124
2090.2626,,62.908
2090.2888,,62.951
2090.3258,,63.1958
2090.3936,,63.3682
2090.42,,63.4606
2090.4656,,63.652
2090.4798,,63.7258
2090.6192,,63.887
2090.6558,,64.1
2090.6706,,64.15
2090.6844,,64.175
2090.7172,,64.1876
2090.8342,,64.2036
2090.9878,,64.2174
2091.0176,,64.2948
2091.2004,,64.311
2091.3866,,64.3298
2091.3982,,64.3526
2091.4414,,64.3714
2091.4538,,64.3994
2091.465,,64.4284
2091.5322,,64.4978
2091.5496,,64.5242
2091.5698,,64.5534
2091.5918,,64.5836
2091.6298,,64.599
2091.6778,,64.68
2091.7076,,64.694
2091.7246,,64.7218
2091.7796,,64.8264
2091.829,,64.84
2091.8534,,64.8842
2091.8706,,64.9114
2092.0106,,64.9344
2092.0744,,64.9584
2099.1904,,64.97
2099.2776,,65.0014
2099.4642,,65.0162
2099.5788,,65.0464
2099.6592,,65.0788
2103.7282,,65.1406
2118.1622,,65.1872
2118.1864,,65.2036
2118.2214,,65.269
2118.2342,,65.3102
2118.2638,,65.3212
2118.278,,65.3526
2118.289,,65.3668
2118.3056,,65.3968
2118.342,,65.4112
2118.3542,,65.4348
2118.3712,,65.4738
2118.3928,,65.4944
2118.4112,,65.5198
2118.425,,65.535
2118.4512,,65.5888
2118.5744,,65.6658
2118.6698,,65.7082
2119.1106,,65.7276
2119.3154,,65.7504
2119.6138,,65.788
2119.8722,,65.8496
2119.9584,,65.8618
2120.043,,65.8784
2120.0568,,65.89
2120.119,,66.1452
2120.1298,,66.2384
2120.1484,,66.348
2120.2068,,66.427
2120.221,,66.6274
2120.2342,,66.7366
2120.2584,,66.757
2120.2878,,66.8064
2120.312,,66.8168
2120.3356,,66.8326
2120.4312,,66.8746
2120.4892,,66.8884
2122.1218,,66.924
2122.1556,,67.0906
2122.177,,67.1918
2122.2104,,67.2858
2122.2284,,67.6452
2122.2546,,68.3448
2122.2888,,68.4638
2122.3034,,68.7312
2122.3332,,68.9954
2122.633,,69.311
2122.9368,,71.0926
2122.9858,,76.2672
2123.0006,,76.9224
2123.0466,,80.0798
2123.0974,,82.8094
2123.1104,,91.638
2123.1576,,92.5304
2123.1776,,93.2934
2123.1882,,116.683
2123.2008,,117.3956
2123.2144,,117.4078
2123.253,,119.5114
2123.2648,,129.7518
2123.3162,,129.7812
2123.3524,,136.4974
2123.3848,,136.6606
2123.399,,136.853
2123.4474,,136.874
2123.4736,,136.8888
2123.4858,,136.9332
2123.5942,,136.9848
2123.6388,,144.44
2123.7408,,144.78
2123.7694,,144.8
2123.7908,,144.8508
2123.8434,,145.327
2124.1238,,155.1734
2125.2288,,159.3236
2125.24,,175.446
2125.2896,,192.713
2125.3022,,194.5682
2125.3324,,196.6626
2125.374,,201.5986
2125.393,,202.8356
2125.4138,,202.8558
2125.4442,,202.8666
2125.4946,,203.4276
2125.5282,,203.4482
2125.5504,,203.4776
2126.3044,,203.4966
2126.3732,,203.532
2133.5518,,203.7668
2134.456,,204.8776
2134.984,,207.729
2135.0666,,218.8198
2135.2034,,223.1862
2135.2424,,224.3638
2135.2656,,224.6346
2135.287,,242.0206
2135.3256,,246.0736
2137.1246,,247.3346
2137.2172,,249.0676
2137.4818,,249.5144
2137.8302,,251.7794
2137.8528,,259.7598
2137.8706,,260.9278
2137.8886,,261.0326
2137.9844,,261.137
2137.9954,,261.1694
2138.0292,,261.1832
2138.0442,,261.2064
2138.0732,,261.2342
2138.0898,,261.2526
2138.324,,261.3066
2138.8644,,261.3286
2138.8928,,261.387
2138.9274,,261.4024
2138.9448,,261.453
2138.9618,,261.471
2138.9924,,261.4862
2139.0316,,261.5406
2139.1628,,261.661
2139.1786,,261.686
2139.2092,,261.716
2139.2942,,261.7374
2139.319,,261.7626
2139.3422,,261.845
2139.3582,,261.8796
2139.3724,,261.9384
2139.4108,,261.9702
2139.4554,,262.0184
2139.4814,,262.0714
2139.5138,,262.1602
2139.5446,,262.2144
2139.6184,,262.2958
2139.721,,262.3402
2139.7634,,262.437
2139.7964,,262.5026
2139.835,,262.5544
2139.945,,262.6882
2139.9942,,262.7184
2140.0068,,262.7732
2140.0584,,262.9034
2140.0742,,262.9796
2140.1732,,263.018
2140.185,,263.0454
2140.207,,263.1016
2140.2184,,263.3242
2140.245,,263.3466
2140.2552,,263.4524
2140.2786,,263.4988
2140.3452,,263.5288
2140.3706,,263.5836
2140.411,,263.767
2140.609,,263.8478
2140.7366,,263.9228
2140.9002,,263.9982
2141.2404,,264.0284
2141.4668,,264.092
2141.624,,264.1334
2141.635,,264.169
2142.0266,,264.2036
2142.0446,,264.2904
2142.055,,264.569
2142.0762,,264.6326
2142.1112,,264.7646
2142.2022,,264.8508
2142.3248,,265.055
2142.3926,,265.113
2142.4892,,265.2228
2142.6324,,265.3772
2142.7518,,265.4936
2142.7708,,265.7788
2142.7878,,266.0084
2142.8006,,266.0368
2142.8726,,266.1632
2142.9408,,266.2602
2143.1868,,266.3706
2143.4352,,266.534
2143.78,,266.6088
2143.8664,,266.8148
2143.9138,,266.8506
2143.9652,,266.9744
2145.2544,,267.0376
2145.329,,267.0876
2145.3564,,267.1342
2148.8958,,267.3192
2156.0032,,267.346
2168.6844,,267.4656
2168.7712,,267.4888
2168.8462,,267.5052
2168.8724,,267.6468
2169.1166,,267.7324
2169.1368,,267.7598
2169.2192,,267.8026
2169.29,,267.921
2169.31,,268.084
2169.322,,268.3022
2169.3368,,268.3666
2169.371,,268.4108
2169.388,,268.4642
2169.4042,,268.5572
2169.4234,,268.7664
2169.436,,268.9874
2169.509,,269.1878
2169.5312,,269.2624
2169.5458,,269.3056
2169.5714,,269.8718
2170.0038,,269.9646
2170.157,,269.98
2170.17,,270.0966
2170.2552,,270.1596
2170.3166,,270.2016
2170.3632,,270.6534
2170.4042,,270.6774
2170.4146,,270.7418
2170.4252,,270.7732
2170.4738,,270.8018
2170.4872,,271.1254
2170.4992,,271.2832
2170.5234,,271.3352
2170.5746,,271.5394
2170.6254,,271.6104
2170.6446,,271.7084
2170.6732,,271.8596
2170.6862,,271.9166
2170.7604,,272.0394
2170.779,,272.1296
2170.8384,,272.1946
2170.8784,,272.6168
2170.9088,,272.7114
2170.9418,,272.7714
2170.9656,,272.8454
2170.9888,,272.895
2171.0016,,272.997
2171.0152,,273.3092
2171.0316,,273.3908
2171.045,,273.5426
2171.0688,,273.5958
2171.0962,,273.6976
2171.1154,,273.8248
2171.1566,,273.976
2171.1706,,274.1216
2171.192,,274.24
2171.2034,,274.4652
2171.219,,274.7978
2171.2306,,274.8548
2171.2586,,274.9346
2171.291,,274.9806
2171.329,,275.025
2171.3518,,275.3372
2171.3698,,275.5366
2171.4106,,275.6428
2171.4216,,276.0542
2171.4514,,276.1024
2171.4736,,276.1188
2171.532,,276.366
2171.5578,,276.4756
2171.5756,,276.5796
2171.6294,,276.658
2171.6798,,276.675
2171.7276,,276.8068
2171.7708,,276.945
2171.795,,277.3406
2171.8074,,277.3566
2171.9288,,277.4434
2171.954,,277.6428
2171.9662,,277.7166
2172.0428,,278.094
2172.0582,,278.1302
2172.0756,,278.146
2172.1658,,278.5558
2172.177,,278.616
2172.2074,,278.817
2172.2558,,278.829
2172.2776,,278.8492
2172.3262,,279.1536
2172.3368,,279.2116
2172.3556,,279.4236
2172.369,,279.4636
2172.4386,,279.4824
2172.4576,,279.5208
2172.5482,,279.5366
2172.5904,,279.646
2172.6344,,279.8166
2172.6462,,280.0988
2172.677,,280.118
2172.696,,280.6866
2172.7126,,280.8382
2172.7726,,280.9822
2172.789,,281.0074
2172.8002,,281.057
2172.8158,,281.6542
2172.8496,,281.9752
2172.8714,,282.1638
2172.89,,282.4284
2172.9064,,282.6628
2172.942,,282.7548
2172.9636,,282.9222
2173.004,,283.126
2173.0326,,283.649
2173.088,,284.0448
2173.3646,,284.0578
2173.5022,,284.1322
2173.5212,,284.5008
2173.559,,284.6792
2173.617,,284.7496
2173.7406,,284.7716
2173.7858,,284.8212
2173.8226,,284.8724
2173.8448,,284.9628
2173.8636,,285.178
2173.8958,,285.2664
2173.9236,,285.6504
2173.976,,285.8116
2174.0018,,286.1424
2174.0422,,286.1742
2174.1468,,286.3436
2174.1614,,286.4374
2174.2032,,286.7642
2174.267,,286.8436
2174.3,,286.8588
2174.3414,,286.9006
2174.4112,,287.0238
2174.518,,287.209
2174.5472,,287.2992
2174.5958,,287.5614
2174.6132,,287.705
2174.7052,,288.1138
2174.7296,,288.1374
2174.7544,,288.4648
2174.8022,,288.508
2174.8196,,288.5738
2174.8924,,288.7626
2174.966,,288.9116
2175.0372,,289.0408
2175.0512,,289.0562
2175.065,,289.248
2175.2706,,289.2978
2175.3238,,289.3676
2175.3404,,289.378
2176.4144,,289.3976
2176.457,,289.4948
2177.2814,,289.5596
2177.3158,,289.6166
2177.3268,,289.6552
2177.3514,,289.7016
2177.3852,,289.8296
2177.4004,,289.9682
2177.422,,290.0184
2177.4342,,290.0448
2177.457,,290.145
2177.4732,,290.5078
2177.4848,,290.6808
2177.53,,290.9914
2177.5754,,291.0122
2177.6266,,291.3192
2177.642,,291.5608
2177.6876,,291.726
2177.7778,,291.7386
2177.807,,291.7958
2177.8226,,292.352
2177.8942,,292.372
2177.917,,292.4054
2177.9452,,292.421
2178.006,,292.4878
2178.029,,292.755
2178.0466,,292.9184
2178.2806,,293.1804
2179.7734,,293.272
2179.8654,,293.6078
2179.8818,,293.6622
2179.906,,293.7222
2179.9182,,293.9014
2179.9308,,293.9336
2179.9554,,294.084
2179.9932,,294.2958
2180.0112,,294.4248
2180.035,,294.752
2180.0686,,294.8212
2180.0882,,294.8336
2180.1138,,295.0492
2180.1258,,295.083
2180.1646,,295.4978
2180.1796,,295.5478
2180.2522,,295.6196
2180.2916,,295.72
2180.6104,,295.9542
2180.7896,,296.3432
2180.8036,,296.3746
2180.8326,,296.5386
2180.8604,,296.6728
2180.8912,,296.7714
2180.908,,296.788
2180.9432,,296.9518
2180.9926,,297.047
2181.0152,,297.062
2181.052,,297.0902
2181.0752,,297.1484
2181.0896,,297.177
2181.2202,,297.2624
2181.2524,,297.511
2181.4094,,297.5822
2181.5654,,297.8246
2181.626,,297.857
2181.696,,298.022
2183.8842,,298.0924
2183.9552,,298.231
2183.9922,,298.2516
2184.0332,,298.2818
2184.0474,,298.5684
2184.108,,298.932
2184.1652,,298.9788
2184.1988,,299.083
2184.296,,299.0996
2184.3352,,299.1174
2184.372,,299.1534
2184.4082,,299.3034
2184.433,,299.3292
2184.4514,,300.0994
2184.5316,,300.1256
2184.6394,,300.142
2184.6804,,300.5726
2184.7122,,300.8506
2184.7294,,300.977
2184.7618,,300.9954
2184.9092,,301.1656
2184.925,,301.3068
2184.9514,,301.6464
2184.9644,,301.7642
2184.9822,,301.8074
2184.993,,302.0512
2185.0078,,302.1844
2185.0496,,302.355
2185.075,,302.3892
2185.2408,,302.5176
2185.3102,,302.5672
2185.3604,,302.5878
2186.468,,302.6188
2186.5648,,302.8886
2186.8096,,302.977
2186.9974,,303.0244
2187.0218,,303.3394
2187.0956,,303.3764
2187.1292,,303.4488
2187.1522,,303.5134
2187.1872,,303.6556
2187.1986,,303.8526
2187.2204,,303.9378
2187.2326,,303.956
2187.2504,,304.0452
2187.2712,,304.1624
2187.2976,,304.2088
2187.3582,,304.3286
2187.3886,,304.3598
2187.4778,,304.4138
2187.4918,,304.425
2187.5126,,304.5786
2187.5344,,304.769
2187.6596,,304.7834
2187.7616,,304.96
2187.9888,,305.0318
2188.0408,,305.0586
2188.1258,,305.077
2188.2234,,305.2642
2188.242,,305.2796
2188.3282,,305.4296
2188.3768,,305.6818
2189.1738,,305.7292
2189.1872,,305.7618
2189.2508,,306.0418
2189.2808,,306.0916
2189.3402,,306.1642
2189.3592,,306.2728
2189.3758,,306.2856
2189.4018,,306.5172
2189.4132,,306.743
2189.444,,307.4848
2189.4568,,307.724
2189.4996,,307.776
2189.5264,,307.84
2189.5368,,307.8566
2189.5528,,309.0158
2189.573,,309.0514
2189.5942,,309.4316
2189.613,,309.4508
2189.6446,,309.8036
2189.6606,,309.8424
2189.674,,310.0512
2189.7378,,310.0972
2189.8824,,310.3566
2189.9062,,310.3916
2189.9692,,310.8798
2189.9842,,310.891
