0.866,0.5156
0.9074,0.699
0.9192,0.7604
0.933,0.8134
0.999,0.8294
1.0284,0.8802
1.0672,0.9082
1.0948,0.9422
1.1106,0.9594
1.1322,1.0128
1.1656,1.0276
1.193,1.093
1.2156,1.103
1.23,1.1558
1.6434,1.168
1.6672,1.1826
1.6878,1.1938
1.9492,1.2106
2.025,1.2262
4.0992,1.2408
5.8424,1.2654
5.8738,1.387
6.907,1.4018
6.9294,1.4288
7.804,1.4488
7.8488,1.6056
7.8662,1.6208
7.9022,1.6336
7.9192,1.6496
7.9444,1.664
7.9682,1.6788
7.9852,1.705
8.0048,1.7978
8.0192,2.0794
8.0374,2.1388
8.0498,2.1526
8.0836,2.1694
8.0942,2.1818
8.1088,2.201
8.1442,2.2502
8.1638,2.2678
8.1762,2.5454
8.1888,2.5682
8.2052,2.5872
8.2192,2.6066
8.2358,2.6426
8.2536,2.8404
8.2726,4.0982
8.2852,4.4822
8.3182,4.5088
17.9782,4.5268
17.9988,4.5422
21.2418,4.5552
21.2698,4.5722
21.2932,4.5974
21.4524,5.1592
21.4814,5.1856
21.7962,5.2474
21.8084,5.2622
21.8212,5.2816
21.847,5.2952
21.8588,5.3062
21.8754,5.3168
21.887,5.3432
21.8972,5.3554
21.9088,5.3712
21.93,5.3834
24.6482,5.4162
24.8752,5.442
24.8942,5.4638
24.914,5.4766
24.9342,5.5042
24.9492,5.5294
24.961,5.5426
24.972,5.577
24.9958,5.5886
25.0214,5.6008
25.0384,5.6114
25.0634,5.6222
25.075,5.6464
25.0872,5.668
25.1034,5.682
25.1182,5.6924
25.131,5.717
25.1476,5.7388
25.165,5.7508
25.1866,5.761
25.3166,5.7774
25.3586,5.7882
25.379,5.8038
25.3906,5.8164
25.4052,5.8292
25.4194,5.8582
25.5904,5.8718
25.975,5.8992
26.177,5.9168
26.2556,6.9144
26.6854,6.9258
26.7248,7.046
26.7414,7.2354
26.7544,7.2726
26.7822,7.2828
26.8258,7.3374
26.8508,7.755
26.8736,7.7738
26.8872,7.7936
26.9004,7.8118
26.9136,7.8272
26.93,7.8378
26.9408,7.8538
26.9514,7.8774
26.9764,7.888
27.0764,7.8986
27.0884,7.9182
27.099,7.9344
27.113,7.9454
27.1314,7.959
27.6408,7.9738
28.8574,7.9882
28.8708,7.9996
28.886,8.0116
28.8984,8.024
28.9218,8.0366
28.9358,8.0506
28.9538,8.062
28.9708,8.0758
