,ISI1,ISI2
0,,
1,0.22560000000000002,0.119
2,0.35219999999999985,0.16500000000000004
3,0.3799999999999999,0.08839999999999992
4,0.2578000000000005,8.6698
5,4.9264,0.22499999999999964
6,1.6812000000000005,0.23499999999999943
7,2.4517999999999986,1.220600000000001
8,1.5175999999999998,0.4146000000000001
9,1.6322000000000028,0.21260000000000012
10,0.08759999999999835,1.4093999999999998
11,0.05760000000000076,0.030400000000000205
12,0.06119999999999948,0.05779999999999852
13,0.06259999999999977,0.07319999999999993
14,0.040800000000000836,0.05420000000000158
15,0.1167999999999978,0.12519999999999953
16,0.04520000000000124,0.052799999999999514
17,0.36659999999999826,0.028600000000000847
18,0.1194000000000024,5.873799999999999
19,0.06380000000000052,0.7438000000000002
20,0.03999999999999915,1.2395999999999994
21,0.06259999999999977,2.6174
22,0.08079999999999998,0.030400000000000205
23,0.4529999999999994,0.06180000000000163
24,0.05320000000000036,0.073599999999999
25,0.06879999999999953,0.19899999999999807
26,0.07720000000000127,0.31840000000000046
27,0.07259999999999778,0.03260000000000218
28,0.09480000000000288,0.0259999999999998
29,0.03879999999999839,0.020199999999999108
30,0.04660000000000153,0.020800000000001262
31,0.04100000000000037,0.8819999999999979
32,0.0951999999999984,1.8774000000000015
33,0.19519999999999982,0.09359999999999857
34,0.0627999999999993,0.5680000000000014
35,0.11260000000000048,0.21140000000000114
36,0.965600000000002,2.3123999999999967
37,0.06139999999999901,0.6334000000000017
38,0.16979999999999862,0.13919999999999888
39,0.09040000000000248,1.1685999999999979
40,0.048999999999995936,4.706000000000003
41,0.0870000000000033,0.8376000000000019
42,0.06899999999999906,0.08079999999999643
43,0.12320000000000064,4.222200000000001
44,0.15039999999999765,0.27300000000000324
45,0.040399999999998215,0.022199999999990894
46,0.02400000000000091,0.03660000000000707
47,0.49220000000000397,0.027200000000000557
48,0.25479999999999947,0.04240000000000066
49,0.10799999999999699,0.08520000000000039
50,0.10380000000000322,4.656399999999998
51,0.029399999999998983,0.0367999999999995
52,0.1603999999999992,0.054400000000001114
53,0.04940000000000211,0.35320000000000107
54,0.024799999999999045,0.029800000000001603
55,0.02839999999999776,0.05279999999999774
56,0.0984000000000016,0.022200000000005105
