0.5062,0.0288
0.6826,0.2442
0.7286,0.2568
0.8692,0.3114
1.1632,0.371
1.9722,0.3814
2.5006,0.3972
2.7656,0.4106
2.999,0.4208
3.0288,0.4362
3.0702,0.452
5.467,0.5292
5.4844,0.5558
5.6462,0.5678
5.7146,0.584
5.857,0.6052
5.9194,0.6314
5.9626,0.6458
5.9878,0.6572
6.0148,0.668
6.0798,0.7502
6.1144,0.773
6.1542,0.7858
6.1666,0.8004
6.2086,0.8188
6.2482,0.8322
6.2878,0.8574
7.1772,0.907
9.449,0.9228
9.6734,0.936
9.7254,0.949
9.7996,0.979
9.8328,1.0018
9.8676,1.0374
9.893,1.0666
9.9852,1.0966
10.0246,1.1146
10.095,1.1298
10.1706,1.1512
10.2164,1.1784
10.2466,1.2546
10.3162,1.2712
10.3832,1.285
10.4848,1.303
12.9268,1.3234
12.9558,1.3366
14.5164,1.3582
14.6548,1.3826
14.9688,1.3936
41.3852,1.4064
49.6576,1.4264
52.7706,1.4424
54.769,1.4882
55.2574,1.5064
57.0448,1.5224
60.6874,1.608
61.154,1.6306
61.5228,1.6516
62.4274,1.7054
62.9994,1.7174
63.4098,1.7282
72.7044,1.7518
72.9392,1.7776
73.2906,1.7944
73.479,1.9094
73.8966,1.932
73.958,1.9488
74.4618,1.96
74.7398,1.9866
74.77,2.0072
75.2438,2.0236
75.2562,2.0494
75.9876,2.0606
76.0236,2.077
76.475,2.1508
79.1682,2.1668
82.1882,2.182
82.2026,2.215
82.2162,2.2682
82.2558,2.3082
82.3514,2.34
82.3722,2.3618
82.3926,2.432
82.4048,2.4654
82.42,2.4876
83.0126,2.556
84.294,2.5868
84.855,2.6224
84.928,2.6494
84.9514,2.6722
84.9764,2.6828
85.042,2.753
91.9254,2.804
95.6076,2.8336
95.7428,2.848
96.2416,2.8808
96.2968,2.8918
96.7182,2.9084
96.8526,2.9208
98.098,2.9346
98.2302,2.9676
98.2716,2.987
98.422,3.0124
98.5816,5.0496
98.5924,5.0618
99.0582,5.7908
99.1826,5.9352
99.24,6.04
99.4114,6.6366
99.5228,6.7034
99.5334,7.0402
100.5514,7.089
101.217,7.4362
101.6482,8.4676
102.1334,8.5046
102.487,8.527
103.0862,8.5868
103.2552,8.613
103.4702,8.7048
103.5352,8.727
104.3542,8.773
104.525,8.8032
104.6812,8.8446
105.1048,8.8604
105.349,8.8762
106.0848,8.8962
106.1178,8.9148
107.0058,8.9546
107.6426,8.994
107.6736,9.0106
107.692,9.0772
107.74,9.0974
107.8432,9.1294
107.9692,9.1578
107.9794,9.3288
108.107,9.5252
108.1392,9.546
108.4386,9.7718
108.4846,9.939
109.218,9.958
110.914,10.1396
112.0872,10.2062
112.1592,10.2584
117.4598,10.2696
117.559,11.2056
117.5848,11.2358
117.596,11.2504
117.61,11.2798
117.6308,11.29
117.7518,11.418
117.776,11.4436
117.8548,11.9412
118.8954,12.0058
120.9498,12.1212
122.9098,12.1438
123.2798,12.3038
125.5396,12.3448
125.9376,12.6622
127.6592,12.6736
127.6712,12.7442
127.708,12.7684
136.5868,12.784
137.672,12.914
137.7568,12.9426
137.874,12.9788
138.2372,13.0034
138.5392,13.0184
138.7936,13.1018
138.996,13.1316
139.023,13.142
139.0338,13.1844
139.1202,13.202
139.1678,13.2196
139.3466,13.2612
139.4932,13.2834
139.5298,13.3608
139.9538,13.3864
140.4584,13.4356
140.565,13.4512
143.112,13.476
145.7774,13.5212
145.995,13.5342
146.017,13.5696
148.95,13.58
148.9998,13.5972
149.0624,13.728
150.4068,13.8432
152.219,13.9108
152.3666,14.4622
154.56,14.5042
154.7536,14.5376
155.2198,14.55
155.4466,14.5662
155.5932,14.5826
155.7368,14.604
155.9376,14.6216
155.9964,14.6438
156.0066,14.672
156.334,14.6848
156.391,14.7064
157.035,21.288
158.4174,21.3026
159.0186,21.3538
159.3218,21.391
161.4118,21.4268
161.4616,22.3476
162.521,22.382
164.5978,22.4518
170.1242,22.5736
171.6536,22.6116
171.6786,22.6332
174.1654,22.7388
174.242,22.824
174.6168,22.8514
174.7386,22.9704
174.7578,23.1806
174.79,23.2268
176.431,23.2458
176.8062,23.3484
177.016,23.3904
177.909,23.4026
178.0262,23.4718
178.3402,23.533
178.4552,23.61
178.7388,23.63
179.0022,23.6952
179.3468,23.817
179.8358,23.8272
180.0008,23.9158
180.3716,23.9392
180.6664,24.0022
181.825,24.036
182.3992,24.0534
183.3026,24.0648
183.6316,24.2372
183.8348,24.3734
184.0436,24.3944
184.3256,24.4868
185.5156,24.4998
186.5794,24.5552
187.4158,24.5726
187.7154,24.6208
188.4084,24.6836
189.4836,24.7166
198.5078,24.7576
198.7518,24.798
199.6024,24.8606
208.6692,24.8918
208.6918,24.9848
208.7216,25.0336
208.8038,25.053
215.7846,25.1106
216.0016,25.1304
216.1486,25.1414
216.7808,25.1662
216.8654,25.1768
217.4096,25.1894
217.6324,25.2606
217.827,25.298
217.914,25.3284
218.035,25.3998
220.2826,25.474
221.6096,25.5528
221.6964,25.589
221.7588,25.692
222.5508,25.7268
222.76,25.8088
222.7944,25.8234
224.4178,25.8412
225.7304,25.9044
225.9744,25.9214
226.2126,25.9506
226.25,25.9682
242.3952,26.0226
244.7376,26.0566
246.07,26.0938
246.0818,26.1286
254.7378,26.1464
254.7642,26.1684
255.7382,26.1914
255.771,26.2304
255.8122,26.2724
256.821,26.2876
256.9364,26.4254
257.0,26.4798
257.072,26.6482
257.1688,26.7776
257.4004,26.8818
257.4364,26.9754
257.6522,27.0116
257.7442,27.0512
257.8248,27.389
257.8624,27.4708
257.893,27.5472
258.4452,27.6476
258.4678,27.7746
258.506,28.5412
258.6252,28.6526
258.9074,28.6736
259.1984,28.7332
259.7354,28.7566
260.2644,28.7684
260.6452,28.7996
260.7618,28.8172
261.985,28.8272
262.5616,28.8382
263.1678,28.8596
263.3992,28.8738
265.5654,28.8934
266.1558,28.919
266.5772,28.9486
266.7762,28.9762
268.2982,28.9862
268.532,28.9964
268.6334,29.0154
268.9376,29.0474
269.0236,29.06
269.507,29.072
269.661,29.0832
270.352,29.1052
270.6848,29.1224
275.125,29.1398
276.467,29.1544
277.052,29.233
286.4882,29.2784
291.6794,29.2896
292.0416,29.3212
295.8084,29.3332
295.8204,29.3766
297.292,29.392
298.2624,29.4054
298.3814,29.416
299.1318,29.426
306.1126,29.4362
306.5304,29.4528
306.648,29.5006
306.7208,29.523
306.778,29.5392
309.1784,29.5574
339.3954,29.5784
340.6802,29.5972
342.2298,29.618
342.6722,29.647
343.178,29.6654
343.9594,30.165
344.8524,30.9876
344.8796,31.081
345.6252,31.1722
345.9128,31.3948
346.122,32.5984
346.742,32.634
347.9816,32.659
348.5276,32.6692
351.935,32.7584
352.5144,32.7764
352.6822,32.8032
354.1586,32.821
356.8648,32.8326
360.2494,32.929
361.9996,32.9442
362.2282,32.9778
362.4782,33.0696
362.535,33.0998
363.5286,33.1104
366.06,33.2372
366.3728,33.2648
366.3846,33.2796
366.4982,33.3036
368.3962,33.4434
368.5816,33.4844
368.623,33.5026
368.6498,33.5244
368.73,33.6606
369.1122,33.7438
369.5658,33.7612
369.6538,33.8344
369.732,33.85
370.025,33.8972
370.5156,33.9168
372.9644,33.998
373.962,34.0716
374.1454,34.239
374.161,34.294
374.3368,34.3906
376.6232,34.4592
376.6512,34.504
376.7018,34.9668
376.7118,35.0876
378.635,35.0982
385.8268,35.2176
387.3118,35.3696
388.6942,35.4256
388.8974,35.4532
388.9084,35.4744
388.996,35.4878
389.018,35.4988
389.0286,35.6606
391.0822,35.709
395.0836,35.7364
404.1788,35.7582
404.5496,35.7708
405.698,35.7856
405.8674,35.9404
406.1428,35.9736
410.3488,36.039
410.651,36.0596
410.7716,36.0852
411.3346,36.096
411.5498,36.124
411.7666,36.1472
412.6188,36.238
414.4492,36.2652
414.8796,36.4072
414.9486,36.4382
414.9912,36.4682
415.5832,36.4876
415.5958,36.5278
415.6674,36.6272
415.6822,36.6428
415.694,36.6762
416.1474,36.7698
422.7382,36.823
426.637,36.9106
431.4522,36.9672
432.1232,36.98
432.4926,37.0588
432.5256,37.0698
432.5828,37.1434
433.3336,37.1836
434.1822,37.2552
434.4042,37.3256
434.6696,37.3362
437.5752,37.3658
437.5874,37.3978
437.8702,37.4152
454.1088,37.4548
454.2692,37.4944
454.3206,37.5152
454.3812,37.5274
455.5866,37.5444
455.6966,37.6146
456.3842,37.6276
457.3216,37.6516
459.4542,37.6838
467.7552,37.6994
468.102,37.734
468.4968,37.7604
468.519,37.789
468.7288,37.9266
468.8366,38.0766
468.9694,38.189
469.8104,38.2796
473.1336,38.3006
473.145,38.3148
473.195,38.3428
473.3348,38.583
473.381,38.7952
484.8044,38.84
485.4106,38.8644
486.3252,39.101
497.0928,39.314
497.3142,39.3856
497.777,39.6252
498.55,39.7652
499.209,39.8048
499.24,39.9554
502.1916,39.9676
502.7214,40.2246
503.0712,40.2434
505.5406,40.2604
507.012,41.1168
508.5548,41.1292
508.5924,41.1764
508.8794,41.1914
509.3352,41.2146
510.8666,41.2434
