1.4198,1.4444
1.5464,1.498
1.5668,1.6108
2.441,1.6892
3.1452,1.7482
3.228,2.4304
3.2532,3.1754
3.3966,10.7858
3.4346,14.5176
3.4682,14.7812
3.5388,15.5226
3.567,16.0212
3.6466,16.087
11.4342,16.0974
11.5258,16.1428
11.8602,16.1682
11.8986,16.2156
14.76,16.27
15.0366,16.778
15.8654,16.9522
15.9484,16.9716
15.9758,17.011
16.042,17.4088
16.7608,17.4514
16.8142,17.4626
16.8984,17.4778
17.2878,17.4936
17.3336,17.5138
17.367,17.5508
17.5674,17.5776
17.9348,17.6012
18.1676,17.8434
18.2132,17.865
18.2536,17.883
18.4534,18.2754
18.4828,18.3196
18.65,18.3402
18.819,18.3578
18.859,18.4074
18.9156,18.4216
18.9788,18.5136
19.0224,18.5322
19.2808,18.572
19.3128,18.5952
19.4666,18.6696
19.8708,18.7312
19.9546,18.7436
20.2308,18.7646
21.0014,18.7854
21.0392,18.9958
21.0562,19.0446
21.078,19.0814
21.13,19.1014
21.156,19.151
23.3416,19.201
37.9504,19.2228
38.2838,19.351
38.3622,19.3672
38.3992,19.3906
38.526,19.4198
38.5578,19.5004
38.8084,19.5104
39.105,19.5274
44.0402,19.54
44.0992,19.5672
44.117,19.6318
44.2328,19.6544
44.33,19.9648
44.3406,19.995
47.7976,21.1094
47.9054,21.1676
51.5306,21.1918
51.5798,21.2132
52.2948,21.4236
52.8206,21.4714
52.8864,21.8494
53.292,22.3794
53.3272,22.5306
53.3726,22.9692
53.663,23.014
53.7164,23.2248
53.9156,23.235
53.9558,23.2636
53.9896,23.2904
54.0114,23.328
54.1028,38.2614
54.1402,38.3366
54.3652,38.4462
54.5236,38.4918
54.63,38.5778
54.6488,38.6086
54.8366,38.649
54.8574,38.6942
54.9648,38.7282
55.015,38.7722
55.1458,38.83
55.1908,44.1888
55.274,44.2454
55.3582,44.2614
56.9086,44.2846
56.9304,44.3012
56.9542,44.3196
57.0068,44.3638
57.0516,44.3908
57.0852,44.595
57.1354,47.9302
57.1778,47.9564
57.2024,47.9668
57.3268,48.007
57.4776,52.8988
57.5338,53.4132
57.7712,53.4314
57.8144,53.4516
57.8622,53.8854
58.1444,54.0772
58.2168,54.1748
58.2974,54.2102
58.9114,54.2396
61.3866,54.2712
61.534,54.3128
61.5772,54.5384
61.7046,54.5794
62.0132,54.8124
62.0304,54.895
62.0822,54.9238
62.2894,55.061
62.7932,55.0978
62.8336,55.2964
62.8776,55.3308
62.894,55.4176
62.9458,55.4356
62.9924,55.468
63.0614,56.8868
63.2138,56.9868
63.247,57.213
63.3838,57.2338
63.415,57.2918
63.4472,57.3482
63.4874,57.3822
63.5106,57.4338
63.567,57.4584
63.5958,57.547
63.627,57.6006
63.6646,57.9054
63.6926,57.9674
63.8056,61.7356
63.823,61.7716
63.8498,61.8352
63.9314,63.0208
63.9956,63.075
64.059,63.1752
64.103,63.3496
64.3546,63.5366
64.3776,63.7662
64.4648,63.889
64.589,64.1444
64.6128,64.19
64.7598,64.2342
64.8054,64.286
65.0056,64.4884
65.0426,64.5016
65.09,64.6966
65.2632,64.7138
65.2938,64.8502
65.3166,65.1404
65.338,65.2264
65.361,65.25
65.3802,65.6814
65.4198,65.6928
65.4458,65.9414
65.4658,66.045
65.4984,66.176
65.522,68.0822
65.5472,73.2572
65.5962,73.2888
65.6336,73.8832
65.6588,74.1194
65.7356,75.1842
65.7768,75.3746
65.8238,75.519
65.8616,76.6552
65.8934,76.8094
65.9736,77.9318
66.0182,78.9578
66.0786,79.1582
66.1034,79.584
66.1438,80.535
66.2504,80.7356
67.3322,81.981
67.4426,82.4254
67.6384,82.652
67.6762,83.1018
67.754,83.1258
67.8472,83.1514
67.9076,83.193
67.967,83.2784
68.0456,83.527
68.1408,83.8204
68.1598,84.1514
68.2602,84.177
68.3036,84.2064
68.9664,84.2562
69.5844,84.3384
71.5792,84.3914
71.896,84.4664
72.0632,84.5048
72.235,84.5988
72.4152,84.6252
72.5746,85.3546
72.6084,85.438
72.9188,85.6162
73.037,85.6934
73.0804,85.7106
73.212,85.7414
73.4492,85.9392
73.4952,87.1144
73.716,87.4398
73.7596,87.5248
73.8532,87.6392
73.9314,90.445
73.9858,90.7
74.0822,90.7148
74.1656,90.7884
74.2174,90.7988
74.2998,90.8244
74.347,91.0404
74.3958,91.0784
74.436,91.1012
74.4512,91.5278
74.5126,91.679
74.5556,91.9914
74.635,92.0272
74.6806,92.096
74.7212,92.4356
74.7806,92.4578
74.864,92.5744
74.961,92.8904
75.0082,92.9466
75.0922,93.1
75.1442,94.2238
75.2442,94.5876
75.2898,94.9144
75.3382,94.9558
75.4268,94.9924
75.4828,95.163
75.5732,95.1888
75.6928,95.2866
75.7384,95.455
75.7946,95.6496
75.8544,95.8098
75.945,96.0154
76.0138,96.1322
76.1298,96.231
76.3042,102.309
76.3462,102.3366
76.3904,102.3708
76.453,102.3994
76.5026,103.6788
76.5498,103.7158
76.6062,103.739
76.7374,103.785
76.784,104.6742
76.8782,104.7864
76.9236,104.8432
77.0614,104.9798
77.1462,105.1722
77.187,105.215
77.2444,105.2334
77.3482,105.3086
77.3944,105.6738
77.4432,105.7468
77.4972,105.8338
77.5498,106.2214
77.6278,106.3502
77.7018,106.7292
77.7718,106.749
77.8406,106.8248
77.8894,107.6326
78.03,107.6874
78.0698,108.5944
78.0896,109.0154
78.1434,109.0296
78.2174,109.1714
78.3002,109.3406
78.3572,109.3848
78.3946,110.4994
78.4408,110.553
78.494,110.6002
78.5638,110.8522
78.5888,111.0052
78.6242,111.0198
78.6608,111.0344
78.6948,111.081
78.7246,112.173
78.7678,112.2048
78.7984,112.2904
78.8338,112.4542
78.8636,112.8434
78.9028,113.0594
78.9982,113.3614
79.0822,113.3978
79.1294,113.5954
79.2172,113.8096
79.264,115.2872
79.3154,115.3118
79.3756,115.3776
79.4212,115.5646
79.477,115.6996
79.5256,116.4474
79.6398,116.5036
79.6892,116.5466
79.7418,116.7836
79.7948,116.9162
79.88,117.6292
79.9714,117.9472
80.0274,118.4016
80.075,120.4348
80.1802,120.5556
80.231,121.4172
80.3124,122.8794
80.3508,123.6662
80.4526,123.8148
80.4934,123.9416
80.597,123.989
80.6382,124.1358
80.6922,124.288
80.8432,124.5282
80.8606,124.6012
80.9608,124.6446
81.0124,125.009
81.0622,125.0948
81.1406,125.1152
81.1812,125.2736
81.204,125.3264
81.2506,126.0108
81.2888,126.053
81.3376,126.8886
81.4258,126.9868
81.5052,127.0858
81.5798,134.8398
81.631,135.5262
81.7122,137.1648
81.7818,153.9996
81.8662,155.0152
81.9554,161.4798
82.0408,161.534
82.089,161.551
82.1482,162.4466
82.232,165.9094
82.287,165.9384
82.3692,166.1252
82.4748,166.1566
82.568,166.5006
82.6188,166.7064
82.7206,167.4426
82.8006,167.472
82.8536,167.5194
82.997,167.7284
83.0374,167.9744
83.3216,168.1616
83.362,168.2584
83.4498,168.5312
83.4712,168.5456
