,ISI1,ISI2
0,,
1,0.013600000000000279,4.151200000000003
2,0.013800000000003365,0.10040000000000049
3,0.013199999999997658,0.12819999999999965
4,0.01600000000000179,0.014799999999997482
5,0.010199999999997544,0.012399999999999523
6,0.1224000000000025,0.011400000000001853
7,0.014399999999998414,0.01419999999999888
8,0.010600000000000165,0.013999999999999346
9,0.017399999999998528,0.011000000000002785
10,0.012600000000002609,0.034199999999998454
11,0.01180000000000092,0.02179999999999893
12,0.011599999999997834,0.015600000000002723
13,0.010799999999999699,0.01759999999999806
14,0.010000000000001563,0.015800000000002257
15,0.015200000000000102,0.010399999999997078
16,0.0113999999999983,0.012000000000000455
17,0.01320000000000121,0.0113999999999983
18,0.012199999999999989,0.012200000000003541
19,0.01759999999999806,0.011199999999998766
20,0.014200000000002433,0.013000000000001677
21,0.010199999999997544,0.011599999999997834
22,0.016600000000000392,0.024399999999999977
23,0.010799999999999699,0.02120000000000033
24,0.012000000000000455,0.0254000000000012
25,0.010799999999999699,0.03160000000000096
26,0.021000000000000796,0.048799999999999955
27,0.08680000000000021,0.04720000000000013
28,0.44539999999999935,3.7703999999999986
29,0.7630000000000017,0.12859999999999872
30,0.015999999999998238,0.04919999999999902
31,0.08300000000000196,0.05519999999999925
32,0.013399999999997192,0.7330000000000041
33,2.2668000000000035,0.04159999999999542
34,0.15879999999999939,25.705600000000004
35,0.011400000000001853,6.2776
36,0.03819999999999624,2.5394000000000005
37,0.1332000000000022,0.034000000000006025
38,0.01740000000000208,0.0455999999999932
39,0.02459999999999951,0.1302000000000021
40,0.030999999999998806,0.14359999999999218
41,0.011199999999995214,11.462400000000002
42,0.011400000000001853,0.28660000000000707
43,0.017600000000001614,0.12579999999999814
44,0.02680000000000149,14.615399999999994
45,0.015000000000000568,0.032200000000003115
46,0.038599999999995305,0.0146000000000015
47,0.014000000000002899,1.306600000000003
48,0.01559999999999917,0.009999999999990905
49,0.04679999999999751,0.2015999999999991
50,0.5226000000000042,0.20540000000001157
51,0.018000000000000682,0.01079999999998904
52,0.03359999999999985,0.07059999999999889
53,0.09740000000000038,0.07720000000000482
54,0.16579999999999728,0.06980000000000075
55,0.01839999999999975,0.065400000000011
56,26.165799999999997,0.05079999999999529
57,0.024399999999999977,0.022199999999998
58,5.604000000000006,0.024399999999999977
59,0.02400000000000091,0.03139999999999077
60,11.716399999999993,0.05480000000000018
61,17.4842,0.03860000000000241
62,2.1621999999999986,0.02200000000000557
63,0.03499999999999659,0.015399999999999636
64,0.21480000000001098,0.04739999999999611
65,0.037399999999990996,0.04019999999999868
66,6.3430000000000035,0.017000000000010118
67,0.095799999999997,0.04459999999998843
68,0.015799999999998704,1.5502000000000038
69,1.0326000000000022,0.057999999999992724
70,0.010400000000004184,0.046800000000004616
71,6.8507999999999925,3.4231999999999942
72,0.03360000000000696,1.0918000000000063
73,0.22759999999999536,0.1150000000000091
74,0.028000000000005798,0.9255999999999887
75,0.033799999999999386,0.03360000000000696
76,0.026600000000001955,0.027000000000001023
77,0.09239999999999782,0.011399999999994748
78,0.013599999999996726,0.019000000000005457
79,0.43319999999999936,0.03119999999999834
80,0.012600000000006162,0.011399999999994748
81,0.018000000000000682,0.01680000000000348
82,0.03139999999999077,0.04460000000000264
83,4.376800000000003,0.2716000000000065
84,0.04440000000001021,0.46539999999998827
85,0.8395999999999901,0.04800000000000182
86,0.05939999999999657,4.592799999999997
87,0.030799999999999272,1.5592000000000041
88,0.023200000000002774,0.882000000000005
89,0.010199999999997544,2.6855999999999938
90,3.835400000000007,0.05580000000000496
91,0.02200000000000557,0.015000000000000568
92,0.03119999999999834,0.3247999999999962
93,5.278199999999998,0.17260000000000275
94,0.2179999999999893,0.36180000000000234
95,0.02020000000000266,0.7849999999999966
96,0.021800000000013142,0.016199999999997772
