,ISI1
1,
3,1.6732000000000005
5,5.278599999999999
7,1.1234000000000002
9,0.27640000000000065
11,0.05159999999999876
13,0.2660000000000018
15,0.5220000000000002
0,0.34999999999999964
17,0.17220000000000013
19,0.8431999999999995
21,2.0174000000000003
23,0.49579999999999913
25,0.9094000000000015
27,0.4303999999999988
29,0.8097999999999992
31,1.059000000000001
33,0.02120000000000033
35,0.0945999999999998
37,0.6699999999999982
39,0.41440000000000055
41,1.482800000000001
43,0.43540000000000134
45,0.252799999999997
2,0.21340000000000003
47,0.3398000000000003
4,0.16460000000000008
49,0.33780000000000143
6,0.039400000000000546
8,0.06799999999999784
10,0.11620000000000275
51,0.25579999999999714
12,0.2729999999999997
53,0.004800000000003024
14,0.04139999999999944
55,0.0033999999999991815
16,0.03219999999999956
57,0.3663999999999987
18,0.18360000000000198
59,0.06820000000000093
61,0.07439999999999714
63,0.5562000000000005
65,0.017800000000001148
67,0.07939999999999969
69,0.31980000000000075
20,0.2073999999999998
71,0.0373999999999981
73,0.07880000000000109
75,0.08160000000000167
77,0.17159999999999798
79,0.09700000000000131
81,0.02120000000000033
83,0.05819999999999936
85,0.04180000000000206
87,0.042799999999996174
89,0.17480000000000118
91,0.13940000000000197
93,0.02179999999999893
95,0.2441999999999993
97,0.27520000000000167
99,0.09179999999999922
101,0.47339999999999804
103,0.21199999999999974
105,0.0552000000000028
107,0.35279999999999845
109,0.12219999999999942
111,0.022400000000001086
113,0.15899999999999892
115,0.3500000000000014
117,0.47719999999999985
119,0.08999999999999986
121,0.019999999999999574
123,0.07039999999999935
125,0.11439999999999984
127,0.14320000000000022
129,0.06880000000000308
131,0.13099999999999667
133,0.08300000000000196
135,0.07000000000000028
137,0.17139999999999844
139,0.03300000000000125
141,0.21199999999999974
143,0.11619999999999919
145,0.784799999999997
147,0.2676000000000016
149,0.09500000000000597
151,0.01939999999999742
153,0.056999999999995055
155,0.09420000000000073
157,0.11700000000000443
159,0.10759999999999792
161,0.017600000000001614
163,0.3491999999999962
165,0.12360000000000326
167,0.05100000000000193
169,0.04219999999999402
171,0.7656000000000063
173,0.08699999999999619
175,0.9279999999999973
177,0.6474000000000046
179,0.4748000000000019
181,0.18679999999999808
183,0.37760000000000105
185,0.06259999999999621
187,0.227800000000002
189,0.20259999999999678
191,0.21740000000000492
22,0.021599999999999397
193,0.18299999999999983
195,0.13980000000000103
197,0.4223999999999961
199,0.054999999999999716
24,0.39860000000000184
26,0.029800000000001603
28,0.2523999999999944
30,0.1034000000000006
201,0.054000000000002046
203,1.1411999999999978
205,0.4714000000000027
207,0.5890000000000057
209,0.023599999999994736
211,0.7019999999999982
213,0.37539999999999907
215,0.504800000000003
217,0.15979999999999706
219,0.08360000000000412
221,1.0730000000000004
223,0.342800000000004
225,0.0759999999999934
227,0.1869999999999976
229,0.33740000000000236
231,0.22359999999999758
233,0.38700000000000045
235,0.01640000000000441
237,0.18079999999999785
239,0.30859999999999843
241,0.26420000000000243
32,0.06940000000000168
243,0.025799999999996714
245,0.014200000000002433
247,0.3141999999999996
249,0.01899999999999835
251,0.4209999999999994
253,0.27880000000000393
255,0.2347999999999999
257,0.049799999999997624
259,0.036000000000001364
261,0.09080000000000155
263,0.5513999999999939
265,0.06099999999999994
267,0.017600000000001614
269,0.024200000000000443
271,0.0373999999999981
273,0.1478000000000037
275,0.2190000000000012
277,0.03960000000000008
279,0.1490000000000009
281,0.021000000000000796
283,0.6635999999999953
285,0.1191999999999993
287,0.14520000000000266
34,0.022199999999998
36,0.017600000000001614
289,0.01379999999999626
38,0.00460000000000349
40,0.018000000000000682
42,0.018599999999999284
44,0.02020000000000266
46,0.019199999999997885
48,0.01939999999999742
50,0.010600000000003718
52,0.013599999999996726
54,0.01020000000000465
56,0.014199999999995327
58,0.01740000000000208
60,0.010799999999996146
62,0.011600000000001387
64,0.020000000000003126
66,0.01099999999999568
68,0.02200000000000557
70,0.010199999999997544
72,0.01199999999999335
74,0.018000000000007788
76,0.010199999999997544
78,0.012999999999998124
80,0.010600000000003718
82,0.01020000000000465
84,0.012599999999991951
86,0.010399999999997078
88,0.012200000000007094
90,0.01379999999999626
92,0.02740000000000009
94,0.01020000000000465
291,0.007999999999995566
96,0.010800000000003251
98,0.020800000000001262
100,0.01099999999999568
102,0.016000000000005343
104,0.01939999999999742
106,0.011400000000001853
108,0.013599999999996726
110,0.020600000000001728
112,0.01099999999999568
114,0.013200000000004763
116,0.0146000000000015
118,0.01379999999999626
120,0.014800000000001035
