,ISI1
1,
3,0.04560000000000031
5,0.6499999999999995
7,0.08440000000000047
9,0.03599999999999959
11,0.0506000000000002
13,0.0484
15,1.1004000000000005
17,4.373399999999999
19,0.05080000000000062
21,0.11379999999999946
23,0.5244
25,0.03920000000000101
27,0.058799999999997965
29,0.03140000000000143
0,0.01839999999999975
31,0.06479999999999997
33,0.02480000000000082
35,0.017799999999999372
37,0.1264000000000003
39,0.02660000000000018
41,0.02740000000000009
43,0.07339999999999947
45,0.01720000000000077
47,0.05059999999999931
49,0.05979999999999919
51,0.02519999999999989
53,0.053000000000000824
55,0.08460000000000001
57,0.03059999999999974
59,0.697000000000001
61,0.18259999999999899
63,0.2970000000000006
65,2.3634000000000004
67,0.6075999999999997
69,0.18780000000000108
71,0.2837999999999994
73,0.07440000000000069
75,0.21459999999999724
77,0.09180000000000277
79,0.054599999999997095
81,0.171400000000002
83,0.01640000000000086
85,0.04019999999999868
87,0.07179999999999964
89,0.03359999999999985
91,0.14420000000000144
93,0.029999999999997584
95,0.22240000000000038
97,0.016600000000000392
99,0.015800000000002257
101,0.38700000000000045
103,0.03979999999999606
105,0.021000000000000796
107,0.018000000000000682
109,1.0408000000000008
111,5.171599999999998
113,0.8521999999999998
115,5.004200000000001
117,0.16860000000000142
119,0.036999999999999034
121,0.4660000000000011
123,0.07460000000000022
125,0.4405999999999999
127,0.33999999999999986
129,0.296599999999998
131,1.3686000000000043
133,0.6077999999999975
135,0.23799999999999955
137,0.09060000000000201
139,0.4351999999999947
141,0.4496000000000038
143,0.04240000000000066
145,0.2691999999999979
147,0.04919999999999902
149,0.040399999999998215
151,0.05480000000000729
153,0.24199999999999733
155,1.0366
157,0.23639999999999617
159,0.4294000000000011
161,1.0760000000000005
163,0.02400000000000091
165,0.029800000000001603
167,0.04800000000000182
169,0.04679999999999751
171,0.03900000000000148
173,0.06759999999999877
175,0.1280000000000001
177,0.044399999999996
179,0.5704000000000065
181,0.26199999999999335
183,0.13560000000000372
185,0.062199999999997146
187,0.012999999999998124
189,0.035600000000002296
191,0.03900000000000148
193,0.046599999999997976
195,0.025400000000004752
197,0.0589999999999975
199,0.7904000000000053
201,0.03319999999999368
203,1.0162000000000049
205,1.4253999999999962
207,0.8382000000000005
209,2.7719999999999985
211,0.052199999999999136
213,0.03240000000000265
215,0.1109999999999971
217,1.294400000000003
219,0.0747999999999962
221,0.4166000000000025
223,0.12959999999999638
225,0.10900000000000887
227,0.21059999999999235
229,0.0794000000000068
231,0.07039999999999935
233,0.18499999999999517
235,0.10679999999999978
237,0.0508000000000024
239,0.3982000000000028
241,0.09079999999999444
243,0.043199999999998795
245,0.022600000000004172
247,0.03960000000000008
249,0.9992000000000019
251,0.02599999999999625
253,0.012199999999999989
255,0.036000000000001364
257,0.052599999999998204
259,0.09240000000000492
261,0.016799999999996373
263,0.04899999999999949
265,0.07160000000000366
267,0.019599999999996953
269,0.027599999999999625
2,0.6107999999999976
271,0.05120000000000147
273,0.3365999999999971
275,0.03040000000000731
277,0.025799999999996714
279,0.02839999999999776
281,0.05920000000000414
283,0.13980000000000103
285,0.07159999999999656
287,0.4280000000000044
289,0.03179999999999694
291,0.10679999999999978
293,0.021000000000000796
295,0.029199999999995896
297,0.010400000000004184
299,0.01759999999999451
301,0.01180000000000092
303,0.016600000000003945
305,0.014200000000002433
307,0.01659999999999684
309,0.027200000000000557
311,0.010799999999996146
313,0.03240000000000265
315,0.10640000000000072
317,0.011400000000001853
319,0.8643999999999963
321,0.30060000000000286
323,0.03280000000000172
325,0.02459999999999951
327,0.036599999999999966
329,0.034799999999997056
331,0.02740000000000009
333,0.030999999999998806
335,0.010399999999997078
337,0.022200000000005105
339,0.024399999999999977
341,0.017200000000002547
343,0.012399999999999523
345,0.013599999999996726
347,0.019800000000003593
349,0.016199999999997772
351,0.010800000000003251
353,0.016199999999997772
355,0.01120000000000232
357,0.019799999999996487
359,0.010599999999996612
361,0.01559999999999917
363,0.013200000000004763
365,0.014400000000001967
367,0.03219999999999601
369,0.010199999999997544
371,0.013400000000004297
373,0.019599999999996953
375,0.012199999999999989
377,0.01020000000000465
379,0.01839999999999975
381,0.00999999999999801
383,0.01839999999999975
385,0.018599999999999284
387,0.016199999999997772
389,0.019800000000003593
391,0.013199999999997658
393,0.011400000000001853
395,0.012000000000000455
397,0.017200000000002547
399,0.01099999999999568
401,0.011000000000002785
403,0.010199999999997544
405,0.011600000000001387
407,0.01740000000000208
409,0.015199999999992997
411,0.014000000000010004
413,0.03439999999999799
415,0.02719999999999345
417,0.06220000000000425
419,0.1167999999999978
421,0.02640000000000242
423,0.024200000000000443
425,0.06419999999999959
427,0.25319999999999965
429,0.022999999999996135
431,0.018800000000005923
433,0.015399999999999636
435,0.04240000000000066
437,0.15279999999999205
439,0.13580000000000325
441,0.0373999999999981
443,0.04820000000000135
445,0.02020000000000266
447,0.03020000000000067
449,0.03359999999999985
451,0.010599999999996612
453,0.017200000000002547
455,0.027000000000001023
457,0.012000000000000455
459,0.01659999999999684
461,0.0146000000000015
463,0.04019999999999868
465,0.020600000000001728
467,0.011600000000001387
469,0.017800000000001148
471,0.0163999999999902
473,0.01300000000000523
475,0.012999999999998124
477,0.012400000000006628
479,0.015200000000000102
481,0.01899999999999835
483,0.02120000000000033
485,0.028999999999996362
487,0.030400000000000205
489,0.04279999999999973
491,0.0367999999999995
493,0.022800000000003706
495,0.014199999999995327
497,0.02400000000000091
499,0.014200000000002433
501,0.013599999999996726
503,0.02839999999999776
505,0.01020000000000465
507,0.03200000000000358
509,0.03219999999999601
511,0.02499999999999858
513,0.012000000000000455
515,0.03640000000000043
517,0.03580000000000183
519,0.013599999999996726
521,0.08040000000000447
523,0.04019999999999868
525,0.00999999999999801
527,0.027200000000000557
529,0.03180000000000405
531,0.03819999999999624
533,0.012599999999999056
535,0.014800000000001035
537,0.051400000000001
539,0.08800000000000097
541,0.6858000000000004
543,0.16199999999999903
545,0.05919999999999703
547,0.0945999999999998
549,0.570600000000006
551,0.20120000000000005
553,0.44079999999999586
555,0.058799999999997965
557,0.03160000000000451
559,0.055399999999998784
561,0.06960000000000122
563,0.09039999999999537
565,0.02459999999999951
567,0.3265999999999991
569,0.0870000000000033
571,0.06520000000000437
573,0.0373999999999981
575,0.1687999999999974
577,0.08420000000000272
579,0.04179999999999495
581,0.03260000000000218
583,0.2248000000000019
585,0.022399999999997533
587,0.07019999999999982
589,0.08420000000000272
591,0.014400000000001967
593,0.014799999999993929
595,0.04140000000000299
597,0.014000000000002899
599,0.10960000000000036
601,0.07719999999999771
603,2.961999999999989
605,0.024800000000013256
607,0.057800000000000296
609,0.17619999999999436
611,0.02420000000000755
613,0.07559999999999434
615,0.03459999999999752
617,0.33780000000000143
619,0.2968000000000046
621,0.015999999999991132
623,0.12199999999999989
625,0.5814000000000021
627,0.823599999999999
629,0.2102000000000004
631,0.25679999999999836
633,0.021800000000013142
635,0.02759999999999252
637,0.20579999999999643
639,0.01660000000001105
641,0.15679999999998984
643,0.33440000000000225
645,0.6092000000000013
647,0.054400000000001114
649,0.046800000000004616
651,0.012000000000000455
653,0.03999999999999204
655,0.5182000000000073
657,0.04959999999999809
659,0.014399999999994861
661,0.014399999999994861
663,0.21680000000000632
665,0.533600000000007
667,0.014799999999993929
669,0.013599999999996726
671,0.35479999999999734
673,0.3680000000000092
675,0.3708000000000027
677,0.2855999999999881
679,0.0636000000000081
681,0.021199999999993224
683,0.10440000000001248
685,0.19579999999999131
687,0.6650000000000063
689,0.09619999999999607
691,0.014399999999994861
693,0.048799999999999955
695,0.2284000000000077
697,0.04959999999999809
699,0.16559999999999775
701,0.048599999999993315
703,0.05180000000000007
705,0.8198000000000008
707,0.35820000000001073
709,6.802399999999992
711,0.752200000000002
713,0.19580000000000553
715,2.600200000000001
717,0.48679999999998813
719,0.020000000000010232
721,0.7471999999999923
723,0.35479999999999734
725,1.3374000000000024
727,0.09700000000000841
729,0.07039999999999225
731,0.2738000000000085
733,0.2372000000000014
735,0.018999999999991246
737,0.024799999999999045
739,0.030400000000000205
741,0.04940000000000566
743,0.14799999999999613
745,0.030400000000000205
747,0.020799999999994156
749,0.024800000000013256
751,0.05139999999998679
753,0.03700000000000614
755,0.10540000000000305
757,0.04019999999999868
759,0.027000000000001023
761,0.2744
763,0.33159999999999457
765,0.02360000000000184
767,0.19139999999998736
769,0.05920000000001835
771,0.035799999999994725
773,0.14620000000000744
775,0.17079999999999984
777,0.0239999999999867
779,0.337600000000009
781,0.014399999999994861
783,1.1160000000000139
785,2.055599999999984
787,3.3488000000000113
789,0.7019999999999982
791,5.802199999999999
793,0.073599999999999
795,0.04579999999999984
797,0.37819999999999254
799,0.029799999999994498
801,0.11400000000001853
803,0.06399999999999295
805,0.025199999999998113
807,0.04099999999999682
809,0.03860000000000241
811,0.044399999999996
813,0.028000000000005798
815,0.02179999999999893
817,0.02379999999999427
819,0.021399999999999864
821,0.021600000000006503
823,0.041600000000002524
825,0.014200000000002433
827,0.014799999999993929
829,0.03140000000000498
831,0.014199999999988222
833,1.2916000000000025
4,1.607200000000006
6,1.1684000000000054
835,1.167599999999993
8,0.057800000000000296
837,0.02379999999999427
10,0.1664000000000101
12,0.450800000000001
839,0.16639999999998167
841,1.1624000000000194
843,0.02719999999999345
14,0.27479999999999905
16,0.020600000000001728
845,0.05079999999999529
847,0.1360000000000099
18,0.3439999999999941
20,0.18240000000000123
22,0.30159999999999343
24,0.19200000000000728
849,0.14700000000000557
26,0.0882000000000005
28,0.010599999999996612
30,0.2155999999999949
32,0.28480000000000416
34,0.8169999999999931
36,0.01860000000000639
851,0.16400000000000148
38,0.06759999999999877
853,0.022800000000003706
855,0.11759999999999593
40,0.0818000000000012
42,0.20839999999999748
44,0.023200000000002774
46,0.08059999999998979
48,0.16560000000001196
857,0.018799999999998818
50,0.17900000000000205
859,0.24619999999998754
861,0.2604000000000042
52,0.026600000000001955
54,0.18259999999999366
56,0.25900000000000034
58,0.023200000000002774
60,0.13880000000000337
62,1.0679999999999978
64,0.8178000000000054
66,0.01839999999999975
68,0.020000000000010232
70,0.18719999999999004
72,0.8682000000000016
74,0.08059999999998979
76,0.1916000000000082
78,0.20980000000000132
80,0.23380000000000223
82,0.066599999999994
84,0.15900000000000603
86,0.24219999999999686
88,0.48160000000000025
90,0.29519999999999413
92,0.019599999999996953
94,0.015599999999992065
96,0.2236000000000189
98,0.07280000000000086
100,0.6115999999999957
102,0.017399999999994975
104,0.019400000000004525
106,0.17180000000000462
108,0.12699999999999534
110,0.16020000000000323
112,0.09080000000000155
114,0.3322000000000003
116,0.06979999999998654
118,0.17100000000000648
120,0.19200000000000728
122,0.07299999999999329
124,0.8442000000000007
126,0.17720000000001335
863,0.03799999999998249
865,0.15520000000000778
128,0.23819999999999197
130,0.10120000000000573
132,0.1858000000000004
134,0.14919999999999334
136,0.051000000000016144
867,0.1969999999999743
138,1.2626000000000204
140,0.46160000000000423
142,0.21639999999999304
144,0.19960000000000377
146,0.16399999999998727
148,0.19140000000001578
150,0.10299999999998022
152,2.1464
154,0.25079999999999814
156,0.8464000000000169
158,1.0352000000000032
160,0.04219999999997981
162,0.01640000000000441
164,0.16840000000001965
166,0.2307999999999879
168,0.2920000000000016
170,0.07999999999998408
172,0.4654000000000167
174,1.555800000000005
176,0.09379999999998745
178,0.5652000000000044
180,0.22700000000000387
182,0.08099999999998886
184,0.03319999999999368
869,0.11640000000002715
186,0.07039999999997804
188,0.12800000000001432
190,0.024799999999999045
192,0.29879999999999995
194,0.21000000000000796
196,0.24559999999999604
198,0.43659999999999854
200,0.014199999999988222
202,0.0700000000000216
204,0.07579999999998677
206,0.551400000000001
208,0.2745999999999924
210,0.4689999999999941
212,0.016000000000019554
214,0.25039999999998486
216,0.22140000000001692
218,0.23679999999998813
220,0.018000000000000682
222,0.24199999999999022
871,0.1419999999999959
224,0.11020000000002028
226,0.021399999999999864
228,0.5686000000000035
873,0.16579999999999018
230,0.05580000000000496
