,Frequency1,Frequency2
0,10.133333333333333,1.1166666666666667
1,10.55,1.05
2,5.616666666666666,1.3333333333333333
3,3.3,1.2666666666666666
4,6.583333333333332,0.8166666666666667
5,14.683333333333335,0.8666666666666667
6,22.13333333333333,0.7166666666666667
7,9.8,0.9833333333333332
8,17.933333333333334,1.2
9,4.7,1.6
10,5.25,1.1333333333333333
11,4.766666666666667,1.25
12,10.4,1.2666666666666666
13,18.483333333333334,0.75
14,9.85,0.45
15,10.4,0.38333333333333336
16,16.233333333333334,0.85
17,13.433333333333335,0.2833333333333333
18,15.15,0.7
19,13.5,0.7333333333333333
20,14.75,0.85
21,8.416666666666666,1.0666666666666669
22,2.3833333333333333,1.0666666666666669
23,1.5333333333333334,1.2166666666666666
24,0.11666666666666667,0.7833333333333333
25,0.85,1.0166666666666666
26,9.383333333333333,0.5
27,15.616666666666667,0.5333333333333333
28,11.833333333333336,0.2833333333333333
29,6.966666666666668,0.6833333333333333
30,7.383333333333334,1.2833333333333334
31,1.1833333333333331,1.1666666666666667
32,7.366666666666666,0.7833333333333333
33,16.233333333333334,0.3333333333333333
34,8.116666666666667,0.75
35,2.183333333333333,0.9166666666666666
36,8.883333333333333,0.4666666666666667
37,32.9,0.26666666666666666
38,16.9,0.7333333333333333
39,13.933333333333335,1.4166666666666667
40,11.133333333333333,1.35
41,14.116666666666667,0.9833333333333332
42,12.633333333333333,0.9
43,10.85,1.35
44,10.333333333333334,0.9833333333333332
45,10.683333333333334,1.1333333333333333
46,12.05,0.9833333333333332
47,12.716666666666667,1.1
48,4.35,1.1666666666666667
49,11.283333333333333,0.9833333333333332
50,14.483333333333333,1.1833333333333331
51,10.966666666666667,1.1333333333333333
52,10.75,1.3333333333333333
53,10.783333333333333,1.1166666666666667
54,10.266666666666667,1.1166666666666667
55,10.9,0.9666666666666668
56,8.816666666666666,0.9833333333333332
57,13.183333333333335,0.95
58,1.0166666666666666,1.0666666666666669
59,11.7,1.0
60,5.633333333333334,1.2833333333333334
61,11.233333333333333,0.7333333333333333
62,10.983333333333333,0.8166666666666667
63,8.75,1.0333333333333334
64,5.816666666666666,1.3
65,12.5,0.7833333333333333
66,11.783333333333333,0.8666666666666667
67,5.166666666666667,0.9666666666666668
68,15.25,1.0666666666666669
69,16.566666666666666,1.0666666666666669
70,20.466666666666665,0.85
71,7.966666666666668,0.8333333333333334
72,6.9,1.2333333333333334
73,6.866666666666666,0.7
74,2.8,0.85
75,17.25,1.5333333333333334
76,13.2,0.7166666666666667
77,14.533333333333333,0.9666666666666668
78,10.683333333333334,0.5666666666666667
79,16.883333333333333,0.6833333333333333
80,8.4,0.75
81,14.45,0.8
82,3.216666666666667,1.25
83,11.733333333333333,0.9
84,8.966666666666667,0.4166666666666667
85,13.166666666666664,0.43333333333333335
86,13.9,0.18333333333333326
87,17.716666666666665,0.38333333333333336
88,10.25,0.4833333333333333
89,1.6,0.35
90,3.5166666666666666,0.2833333333333333
91,7.0,0.18333333333333326
92,26.8,0.4833333333333333
93,21.95,0.8333333333333334
94,23.4,1.0666666666666669
95,23.58333333333333,0.7666666666666667
96,26.7,0.7166666666666667
97,20.066666666666666,0.8333333333333334
98,1.1,1.7666666666666666
99,8.4,0.5
100,4.5,0.85
101,0.06666666666666668,0.25
102,0.06666666666666668,1.6
103,0.45,1.35
104,0.0,1.4
105,0.7166666666666667,0.7333333333333333
106,0.0,1.3166666666666669
107,0.0,1.4333333333333331
108,0.0,2.0
109,0.0,1.5333333333333334
110,0.0,1.6
111,0.0,1.5
112,11.566666666666665,0.9666666666666668
113,0.4833333333333333,2.316666666666667
114,0.0,3.95
115,0.0,4.15
116,0.0,6.4833333333333325
117,18.03333333333333,0.35
118,12.666666666666664,0.45
119,11.016666666666667,0.65
120,7.716666666666668,1.1833333333333331
121,6.116666666666666,0.9666666666666668
122,8.133333333333333,1.0833333333333333
123,7.166666666666668,0.8166666666666667
124,9.133333333333333,1.0333333333333334
125,9.733333333333333,0.7333333333333333
126,8.65,0.9
127,5.833333333333332,0.8666666666666667
128,2.95,0.4
129,13.916666666666664,0.85
130,15.733333333333333,0.6166666666666667
131,6.0166666666666675,0.95
132,14.9,0.6166666666666667
133,11.283333333333333,0.9666666666666668
134,16.7,0.9
135,8.933333333333334,0.8333333333333334
136,6.166666666666668,0.95
137,1.0,0.6666666666666666
138,3.55,0.45
139,11.866666666666667,0.85
140,13.583333333333336,0.85
141,2.933333333333333,0.9833333333333332
142,4.783333333333333,0.35
143,3.4166666666666665,0.16666666666666666
144,5.4833333333333325,0.05
145,2.4833333333333334,0.25
146,0.55,0.03333333333333333
147,0.0,0.05
148,0.43333333333333335,0.06666666666666668
149,0.18333333333333326,0.016666666666666666
150,0.0,0.0
151,1.1833333333333331,0.06666666666666668
152,0.016666666666666666,0.016666666666666666
153,0.3333333333333333,0.016666666666666666
154,0.0,0.0
155,0.0,0.016666666666666666
156,3.65,0.16666666666666666
157,17.2,0.36666666666666653
158,12.8,0.6166666666666667
159,5.95,1.0833333333333333
160,7.55,0.8666666666666667
161,5.35,0.5666666666666667
162,1.7166666666666666,0.6
163,1.4666666666666666,0.8166666666666667
164,0.0,0.2
